"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_BPS"
"20000630","000010.SZ",0.81
"20000630","000017.SZ",0.297
"20000630","000025.SZ",0.63
"20000630","000035.SZ",2.245
"20000630","000012.SZ",2.7
"20000630","000009.SZ",1.31
"20000630","000015.SZ",-3.73
"20000630","000024.SZ",4.446
"20000630","000032.SZ",1.79
"20000630","000038.SZ",1.13
"20000630","000014.SZ",-0.318
"20000630","000021.SZ",3.1
"20000630","000031.SZ",2.09
"20000630","000019.SZ",1.783
"20000630","000037.SZ",1.82
"20000630","000013.SZ",1.81
"20000630","000029.SZ",1.52
"20000630","000869.SZ",2.81
"20000630","000833.SZ",2.28
"20000630","000859.SZ",2.59
"20000630","000005.SZ",1.96
"20000630","000831.SZ",2.786
"20000630","000415.SZ",1.73
"20000630","000403.SZ",3.95
"20000630","000412.SZ",1.654
"20000630","000096.SZ",1.71
"20000630","000401.SZ",1.67
"20000630","000063.SZ",4
"20000630","000088.SZ",2.419
"20000630","000411.SZ",0.84
"20000630","000400.SZ",3.59
"20000630","000090.SZ",4.299
"20000630","000410.SZ",2.81
"20000630","000420.SZ",2.83
"20000630","000900.SZ",4.6
"20000630","000417.SZ",5.81
"20000630","000078.SZ",1.52
"20000630","000158.SZ",1.76
"20000630","000043.SZ",3.22
"20000630","000058.SZ",2.619
"20000630","000887.SZ",1.98
"20000630","000898.SZ",2.257
"20000630","000056.SZ",1.91
"20000630","000040.SZ",2.562
"20000630","000886.SZ",2.744
"20000630","000899.SZ",2.152
"20000630","000882.SZ",2.11
"20000630","000897.SZ",2.4
"20000630","000906.SZ",2.76
"20000630","000039.SZ",5.59
"20000630","000883.SZ",3.18
"20000630","000892.SZ",1.86
"20000630","000923.SZ",2.44
"20000630","000969.SZ",6.74
"20000630","000429.SZ",3.34
"20000630","000505.SZ",1.01
"20000630","000515.SZ",0.99
"20000630","000908.SZ",1.687
"20000630","000921.SZ",4.99
"20000630","000956.SZ",3.17
"20000630","000911.SZ",2.38
"20000630","000931.SZ",2.51
"20000630","000953.SZ",2.08
"20000630","000920.SZ",3.15
"20000630","000932.SZ",2.567
"20000630","000955.SZ",2.47
"20000630","000928.SZ",3.62
"20000630","000951.SZ",2.45
"20000630","000919.SZ",3.848
"20000630","000422.SZ",3.258
"20000630","000927.SZ",2.425
"20000630","000937.SZ",3.47
"20000630","000960.SZ",3.201
"20000630","000918.SZ",3.7
"20000630","000936.SZ",3.3
"20000630","000958.SZ",2.8
"20000630","000916.SZ",2.39
"20000630","000409.SZ",1.399
"20000630","000957.SZ",1.82
"20000630","000915.SZ",2.806
"20000630","000926.SZ",2.9
"20000630","000065.SZ",1.74
"20000630","000416.SZ",2.16
"20000630","000070.SZ",3.27
"20000630","000518.SZ",1.44
"20000630","000527.SZ",4.26
"20000630","000536.SZ",0.002
"20000630","000540.SZ",2.745
"20000630","000983.SZ",1.66
"20000630","000524.SZ",2.86
"20000630","000985.SZ",1.777
"20000630","000533.SZ",2.41
"20000630","000978.SZ",3.04
"20000630","000539.SZ",3.59
"20000630","000523.SZ",2.521
"20000630","000981.SZ",4.17
"20000630","000531.SZ",2.168
"20000630","000428.SZ",3.07
"20000630","000503.SZ",2.098
"20000630","000963.SZ",2.57
"20000630","000514.SZ",1.59
"20000630","000426.SZ",3.8
"20000630","000510.SZ",1.79
"20000630","000962.SZ",5.03
"20000630","000977.SZ",3.45
"20000630","000509.SZ",1.731
"20000630","000961.SZ",2.61
"20000630","000501.SZ",2.33
"20000630","000507.SZ",2.57
"20000630","000517.SZ",2.53
"20000630","000488.SZ",3.85
"20000630","000421.SZ",2.09
"20000630","000970.SZ",4.03
"20000630","000430.SZ",1.083
"20000630","000933.SZ",3.62
"20000630","000572.SZ",1.04
"20000630","000603.SZ",1.18
"20000630","000566.SZ",1.01
"20000630","000565.SZ",2.04
"20000630","000571.SZ",1.57
"20000630","000564.SZ",2.56
"20000630","000570.SZ",4.6
"20000630","000568.SZ",2.46
"20000630","000567.SZ",1.31
"20000630","000990.SZ",5.15
"20000630","000557.SZ",2.18
"20000630","000547.SZ",3.18
"20000630","000546.SZ",0.28
"20000630","000989.SZ",4.03
"20000630","000556.SZ",-0.76
"20000630","000545.SZ",1.16
"20000630","000554.SZ",2.21
"20000630","000987.SZ",1.97
"20000630","000551.SZ",2.05
"20000630","000561.SZ",2.12
"20000630","001696.SZ",0.304
"20000630","000550.SZ",1.836
"20000630","000560.SZ",1.62
"20000630","000543.SZ",3
"20000630","000521.SZ",3.4
"20000630","000530.SZ",3.13
"20000630","000520.SZ",2.49
"20000630","000542.SZ",2.38
"20000630","000528.SZ",2.17
"20000630","000537.SZ",2.27
"20000630","000541.SZ",4.15
"20001231","000533.SZ",2.36
"20001231","000978.SZ",3.005
"20001231","000539.SZ",1.84
"20001231","000523.SZ",2.22
"20001231","000981.SZ",4.34
"20001231","000531.SZ",2.097
"20001231","000503.SZ",1.307
"20001231","000963.SZ",2.53
"20001231","000428.SZ",3.18
"20001231","000514.SZ",1.54
"20001231","000426.SZ",4
"20001231","000501.SZ",2.3
"20001231","000510.SZ",1.996
"20001231","000962.SZ",2.99
"20001231","000977.SZ",3.65
"20001231","000509.SZ",1.66
"20001231","000961.SZ",2.73
"20001231","000507.SZ",2.64
"20001231","000972.SZ",3.2
"20001231","000517.SZ",2.82
"20001231","000488.SZ",6.316
"20001231","000421.SZ",2.09
"20001231","000970.SZ",3.964
"20001231","000430.SZ",0.502
"20001231","000933.SZ",3.478
"20001231","000956.SZ",3.708
"20001231","000572.SZ",1.129
"20001231","000603.SZ",1.154
"20001231","000566.SZ",1.03
"20001231","000565.SZ",2.1
"20001231","000571.SZ",1.35
"20001231","000564.SZ",2.69
"20001231","000570.SZ",4.53
"20001231","000568.SZ",2.69
"20001231","000567.SZ",1.03
"20001231","000990.SZ",5.31
"20001231","000557.SZ",0.88
"20001231","000547.SZ",3.39
"20001231","000546.SZ",-0.566
"20001231","000989.SZ",3.86
"20001231","000556.SZ",-0.89
"20001231","000545.SZ",1.2
"20001231","000554.SZ",2.453
"20001231","000987.SZ",2.441
"20001231","000551.SZ",2.03
"20001231","000561.SZ",2.085
"20001231","001696.SZ",0.163
"20001231","000985.SZ",3.301
"20001231","000550.SZ",1.916
"20001231","000997.SZ",4.99
"20001231","000560.SZ",1.32
"20001231","000995.SZ",3.37
"20001231","000537.SZ",3.79
"20001231","000543.SZ",2.96
"20001231","000521.SZ",3.33
"20001231","000530.SZ",3.15
"20001231","000520.SZ",2.43
"20001231","000542.SZ",2.326
"20001231","000528.SZ",2.13
"20001231","000411.SZ",0.387
"20001231","000400.SZ",3.72
"20001231","000090.SZ",4.371
"20001231","000410.SZ",2.745
"20001231","000159.SZ",3.292
"20001231","000420.SZ",3.13
"20001231","000900.SZ",5.91
"20001231","000417.SZ",6.76
"20001231","000078.SZ",1.54
"20001231","000158.SZ",2.85
"20001231","000043.SZ",3.14
"20001231","000058.SZ",2.316
"20001231","000887.SZ",1.98
"20001231","000883.SZ",3.22
"20001231","000898.SZ",2.41
"20001231","000040.SZ",2.574
"20001231","000056.SZ",1.92
"20001231","000886.SZ",2.62
"20001231","000899.SZ",2.67
"20001231","000882.SZ",1.56
"20001231","000897.SZ",2.35
"20001231","000906.SZ",2.89
"20001231","000039.SZ",6.15
"20001231","000892.SZ",2
"20001231","000061.SZ",5.191
"20001231","000923.SZ",2.37
"20001231","000969.SZ",6.758
"20001231","000429.SZ",3.93
"20001231","000505.SZ",1.23
"20001231","000515.SZ",1.68
"20001231","000955.SZ",2.519
"20001231","000908.SZ",1.753
"20001231","000921.SZ",4.17
"20001231","000911.SZ",2.41
"20001231","000931.SZ",2.51
"20001231","000953.SZ",2.2
"20001231","000920.SZ",3.07
"20001231","000932.SZ",2.16
"20001231","000951.SZ",2.478
"20001231","000928.SZ",3.53
"20001231","000919.SZ",3.78
"20001231","000422.SZ",3.378
"20001231","000927.SZ",2.541
"20001231","000937.SZ",3.59
"20001231","000960.SZ",3.246
"20001231","000918.SZ",3.92
"20001231","000936.SZ",3.45
"20001231","000958.SZ",2.982
"20001231","000916.SZ",2.456
"20001231","000409.SZ",1.46
"20001231","000957.SZ",1.81
"20001231","000915.SZ",2.757
"20001231","000926.SZ",2.27
"20001231","000065.SZ",1.84
"20001231","000157.SZ",5.398
"20001231","000416.SZ",1.98
"20001231","000070.SZ",3.12
"20001231","000541.SZ",5.24
"20001231","000518.SZ",1.53
"20001231","000527.SZ",4.07
"20001231","000536.SZ",-0.29
"20001231","000540.SZ",2.26
"20001231","000983.SZ",3.46
"20001231","000524.SZ",2.56
"20001231","000877.SZ",4.64
"20001231","000007.SZ",0.54
"20001231","000838.SZ",0.412
"20001231","000863.SZ",1.85
"20001231","000790.SZ",3.1
"20001231","000005.SZ",1.45
"20001231","000835.SZ",2.82
"20001231","000875.SZ",2.175
"20001231","000861.SZ",3.29
"20001231","000797.SZ",3.21
"20001231","000810.SZ",2.29
"20001231","000822.SZ",2.82
"20001231","000817.SZ",2.14
"20001231","000796.SZ",4.714
"20001231","000809.SZ",2.12
"20001231","000821.SZ",2.59
"20001231","000788.SZ",1.91
"20001231","000723.SZ",3.1
"20001231","000805.SZ",1.272
"20001231","000785.SZ",3.02
"20001231","000827.SZ",2.718
"20001231","000803.SZ",1.88
"20001231","000816.SZ",4.032
"20001231","000791.SZ",1.946
"20001231","000903.SZ",3.45
"20001231","000062.SZ",4.23
"20001231","000059.SZ",2.21
"20001231","000047.SZ",0.07
"20001231","000888.SZ",3.51
"20001231","000901.SZ",3.151
"20001231","000048.SZ",0.61
"20001231","000012.SZ",2.71
"20001231","000018.SZ",1.816
"20001231","000027.SZ",2.553
"20001231","000036.SZ",2.39
"20001231","000010.SZ",1.05
"20001231","000017.SZ",0.095
"20001231","000025.SZ",0.42
"20001231","000035.SZ",1.84
"20001231","000009.SZ",1.36
"20001231","000015.SZ",-4.46
"20001231","000024.SZ",4.51
"20001231","000032.SZ",1.87
"20001231","000014.SZ",0.002
"20001231","000021.SZ",3.175
"20001231","000031.SZ",1.91
"20001231","000038.SZ",1.173
"20001231","000019.SZ",1.737
"20001231","000037.SZ",2.01
"20001231","000013.SZ",1.87
"20001231","000029.SZ",1.58
"20001231","000869.SZ",4.81
"20001231","000833.SZ",2.46
"20001231","000859.SZ",3.2
"20001231","000831.SZ",3.35
"20001231","000063.SZ",4.56
"20001231","000100.SZ",0.65
"20001231","000415.SZ",1.825
"20001231","000155.SZ",2.8
"20001231","000403.SZ",2.8
"20001231","000412.SZ",1.118
"20001231","000096.SZ",2.75
"20001231","000401.SZ",1.75
"20001231","000088.SZ",2.419
"20001231","000692.SZ",3.52
"20001231","000702.SZ",5.37
"20001231","000700.SZ",3.257
"20001231","000710.SZ",1.884
"20001231","000719.SZ",3.179
"20001231","000686.SZ",3.47
"20001231","000655.SZ",3.02
"20001231","000716.SZ",2.59
"20001231","000685.SZ",2.11
"20001231","000709.SZ",3.96
"20001231","000652.SZ",2.46
"20001231","000633.SZ",1.337
"20001231","000663.SZ",2.63
"20001231","000673.SZ",1.599
"20001231","000651.SZ",4.52
"20001231","000631.SZ",4.203
"20001231","000661.SZ",3.64
"20001231","000672.SZ",1.84
"20001231","000638.SZ",1.22
"20001231","000630.SZ",4.11
"20001231","000659.SZ",3.13
"20001231","000671.SZ",1.89
"20001231","000678.SZ",3.85
"20001231","000637.SZ",3.059
"20001231","000800.SZ",3.01
"20001231","000813.SZ",1.91
"20001231","000826.SZ",2.19
"20001231","000795.SZ",2.864
"20001231","000729.SZ",5.16
"20001231","000799.SZ",4.3
"20001231","000811.SZ",2.15
"20001231","000823.SZ",2.445
"20001231","000728.SZ",3.15
"20001231","000762.SZ",2.474
"20001231","000748.SZ",2.757
"20001231","000779.SZ",3.994
"20001231","000765.SZ",1.35
"20001231","000727.SZ",2.62
"20001231","000759.SZ",3.07
"20001231","000739.SZ",2.15
"20001231","000777.SZ",1.7
"20001231","000757.SZ",3.1
"20001231","000735.SZ",1.463
"20001231","000769.SZ",2.37
"20001231","000753.SZ",2.92
"20001231","000782.SZ",2.6
"20001231","000733.SZ",3.85
"20001231","000768.SZ",4.86
"20001231","000751.SZ",2.93
"20001231","000780.SZ",3.32
"20001231","000732.SZ",3.122
"20001231","000767.SZ",3.45
"20001231","000708.SZ",3.46
"20001231","000699.SZ",2.302
"20001231","000703.SZ",2.456
"20001231","000858.SZ",6.643
"20001231","000004.SZ",1.059
"20001231","000880.SZ",3.06
"20001231","000828.SZ",2.453
"20001231","000856.SZ",3.02
"20001231","000868.SZ",3.07
"20001231","000878.SZ",1.88
"20001231","000850.SZ",3.13
"20001231","000866.SZ",2.22
"20001231","000589.SZ",3.419
"20001231","000581.SZ",3.72
"20001231","600679.SH",1.994
"20001231","600669.SH",1.42
"20001231","600654.SH",1.88
"20001231","600646.SH",2.16
"20001231","600663.SH",2.31
"20001231","600668.SH",1.72
"20001231","600653.SH",1.89
"20001231","600645.SH",2.676
"20001231","600662.SH",3.03
"20001231","600674.SH",2.16
"20001231","600651.SH",1.67
"20001231","600667.SH",2.43
"20001231","600212.SH",3.91
"20001231","600659.SH",1.95
"20001231","600644.SH",1.91
"20001231","600648.SH",2.086
"20001231","600664.SH",3.58
"20001231","600673.SH",1.16
"20001231","600658.SH",1.129
"20001231","600235.SH",3.043
"20001231","600670.SH",1.155
"20001231","000666.SZ",3.52
"20001231","000679.SZ",2.42
"20001231","000658.SZ",0.004
"20001231","000676.SZ",1.37
"20001231","000636.SZ",3.89
"20001231","000665.SZ",3.07
"20001231","000657.SZ",3.02
"20001231","000621.SZ",2.22
"20001231","000615.SZ",3.52
"20001231","000606.SZ",3.51
"20001231","000594.SZ",1.82
"20001231","000622.SZ",1.53
"20001231","000620.SZ",2.54
"20001231","000613.SZ",0.29
"20001231","000601.SZ",4.4
"20001231","000593.SZ",3.41
"20001231","000612.SZ",2.151
"20001231","000591.SZ",2.49
"20001231","000599.SZ",3.258
"20001231","000608.SZ",2.218
"20001231","000598.SZ",3.72
"20001231","000629.SZ",4.04
"20001231","000619.SZ",1.72
"20001231","000616.SZ",3.53
"20001231","000626.SZ",1.15
"20001231","000596.SZ",4.75
"20001231","000618.SZ",1.6
"20001231","600685.SH",1.271
"20001231","000576.SZ",3.94
"20001231","600678.SH",1.84
"20001231","000607.SZ",1.7
"20001231","000585.SZ",1.29
"20001231","000695.SZ",2.33
"20001231","000715.SZ",2.68
"20001231","000681.SZ",2.45
"20001231","000693.SZ",2.73
"20001231","000713.SZ",2.74
"20001231","000680.SZ",2.001
"20001231","000701.SZ",2.45
"20001231","000712.SZ",2.717
"20001231","000720.SZ",3.71
"20001231","600196.SH",3.9
"20001231","600591.SH",1.03
"20001231","600585.SH",2.07
"20001231","600601.SH",2.77
"20001231","600189.SH",3.73
"20001231","600588.SH",1.118
"20001231","600188.SH",2.63
"20001231","600203.SH",2.27
"20001231","600610.SH",0.25
"20001231","600613.SH",2.229
"20001231","600597.SH",1.01
"20001231","600202.SH",2.986
"20001231","600606.SH",1.403
"20001231","600599.SH",1.55
"20001231","600596.SH",2.06
"20001231","600604.SH",1.523
"20001231","600200.SH",3.261
"20001231","600149.SH",3.08
"20001231","600163.SH",3.57
"20001231","600197.SH",3.16
"20001231","600595.SH",2.1
"20001231","600612.SH",1.834
"20001231","600655.SH",3.64
"20001231","600639.SH",2.43
"20001231","600233.SH",3.62
"20001231","600243.SH",2.52
"20001231","600217.SH",3.21
"20001231","600256.SH",1.7
"20001231","600231.SH",3.72
"20001231","600216.SH",2.112
"20001231","600241.SH",3.273
"20001231","600255.SH",4.81
"20001231","600229.SH",2.93
"20001231","600240.SH",4.27
"20001231","600213.SH",3.21
"20001231","600252.SH",2.9
"20001231","600225.SH",2.998
"20001231","600239.SH",3.66
"20001231","600248.SH",3.85
"20001231","600221.SH",2.94
"20001231","600643.SH",4.44
"20001231","600238.SH",2.25
"20001231","600219.SH",4.744
"20001231","600246.SH",3.181
"20001231","600642.SH",2.93
"20001231","600236.SH",3.49
"20001231","600624.SH",1.922
"20001231","600633.SH",-1.053
"20001231","600206.SH",4.76
"20001231","600638.SH",3.237
"20001231","600621.SH",2.4
"20001231","600630.SH",3.44
"20001231","600205.SH",2.22
"20001231","600616.SH",2.54
"20001231","600636.SH",2.17
"20001231","600677.SH",1.613
"20001231","000583.SZ",9.968
"20001231","600676.SH",5.381
"20001231","600683.SH",1.17
"20001231","000590.SZ",1.85
"20001231","600690.SH",5.12
"20001231","000582.SZ",2.825
"20001231","600682.SH",3.7
"20001231","600686.SH",2.05
"20001231","600096.SH",2.992
"20001231","600091.SH",3.4
"20001231","600105.SH",2.677
"20001231","600113.SH",3.02
"20001231","600123.SH",2.229
"20001231","600095.SH",2.451
"20001231","600125.SH",2.66
"20001231","600104.SH",3.43
"20001231","600111.SH",2.482
"20001231","600121.SH",1.55
"20001231","600094.SH",2.9
"20001231","600160.SH",2.87
"20001231","600170.SH",3.85
"20001231","600172.SH",1.79
"20001231","600183.SH",1.922
"20001231","600169.SH",2.335
"20001231","600181.SH",5.3
"20001231","600148.SH",1.44
"20001231","600157.SH",1.59
"20001231","600168.SH",2.938
"20001231","600582.SH",1.48
"20001231","600180.SH",3.57
"20001231","600583.SH",1.95
"20001231","600158.SH",4.12
"20001231","600179.SH",2.4
"20001231","600175.SH",3.95
"20001231","600186.SH",2.412
"20001231","600155.SH",2.997
"20001231","600167.SH",2.37
"20001231","600576.SH",1.19
"20001231","600539.SH",1.39
"20001231","600184.SH",1.55
"20001231","600185.SH",2.487
"20001231","600153.SH",4.66
"20001231","600166.SH",3.3
"20001231","600173.SH",2.74
"20001231","600573.SH",1.95
"20001231","600132.SH",3.57
"20001231","600557.SH",1.07
"20001231","600538.SH",1.59
"20001231","600571.SH",1.02
"20001231","600556.SH",1.62
"20001231","600145.SH",2.46
"20001231","600129.SH",3.86
"20001231","600138.SH",3.806
"20001231","600552.SH",1.47
"20001231","600553.SH",2.37
"20001231","600570.SH",1.12
"20001231","600130.SH",5.04
"20001231","600566.SH",2.11
"20001231","600211.SH",3.27
"20001231","600187.SH",3.47
"20001231","600620.SH",1.413
"20001231","600627.SH",1.73
"20001231","600615.SH",4.086
"20001231","600210.SH",2.995
"20001231","600618.SH",2.62
"20001231","600626.SH",2.93
"20001231","600209.SH",2.257
"20001231","600617.SH",1.7
"20001231","600625.SH",-0.25
"20001231","600635.SH",2.44
"20001231","600611.SH",3.38
"20001231","600603.SH",1.94
"20001231","600860.SH",2.44
"20001231","600839.SH",6.087
"20001231","600845.SH",0.81
"20001231","600843.SH",2.646
"20001231","600103.SH",2.246
"20001231","600066.SH",6.35
"20001231","600075.SH",4.78
"20001231","600083.SH",0.12
"20001231","600059.SH",3.73
"20001231","600065.SH",4.945
"20001231","600073.SH",2.41
"20001231","600081.SH",2
"20001231","600058.SH",4.348
"20001231","600064.SH",3.182
"20001231","600080.SH",3.42
"20001231","600056.SH",3.933
"20001231","600072.SH",3.416
"20001231","600063.SH",2.445
"20001231","600079.SH",2.28
"20001231","600071.SH",3.47
"20001231","600086.SH",2.323
"20001231","600060.SH",3.4
"20001231","600078.SH",3.54
"20001231","600068.SH",4.45
"20001231","600087.SH",3.36
"20001231","600067.SH",2.85
"20001231","600038.SH",4.25
"20001231","600002.SH",2.49
"20001231","600011.SH",3.99
"20001231","600037.SH",1.73
"20001231","600000.SH",3.089
"20001231","600010.SH",1.74
"20001231","600033.SH",1.877
"20001231","600009.SH",3.154
"20001231","600029.SH",2.48
"20001231","600008.SH",3.513
"20001231","600899.SH",2.72
"20001231","600026.SH",1.68
"20001231","600137.SH",2.736
"20001231","600550.SH",1.73
"20001231","600569.SH",2.2
"20001231","600562.SH",1.53
"20001231","600548.SH",2.13
"20001231","600540.SH",1.6
"20001231","600578.SH",1.52
"20001231","600547.SH",1.54
"20001231","600561.SH",1.54
"20001231","600579.SH",1.55
"20001231","600136.SH",4.03
"20001231","600119.SH",2.38
"20001231","600102.SH",3.25
"20001231","600577.SH",1.27
"20001231","600133.SH",2.228
"20001231","600558.SH",1.77
"20001231","600101.SH",4.33
"20001231","600093.SH",2.88
"20001231","600110.SH",3.22
"20001231","600117.SH",2.33
"20001231","600100.SH",6.718
"20001231","600092.SH",2.69
"20001231","600109.SH",0.564
"20001231","600118.SH",1.479
"20001231","600115.SH",1.36
"20001231","600053.SH",4.16
"20001231","600856.SH",2
"20001231","600848.SH",0.45
"20001231","600865.SH",2.43
"20001231","600855.SH",1.121
"20001231","600841.SH",3.45
"20001231","600496.SH",1.39
"20001231","600515.SH",2.24
"20001231","600854.SH",5.69
"20001231","600864.SH",2.84
"20001231","600840.SH",1.19
"20001231","600489.SH",1.59
"20001231","600513.SH",1.38
"20001231","600532.SH",1.49
"20001231","600829.SH",3.53
"20001231","600510.SH",2.25
"20001231","600530.SH",1.2
"20001231","600828.SH",2.55
"20001231","600823.SH",2.15
"20001231","600512.SH",1.2
"20001231","600528.SH",2.77
"20001231","600827.SH",2.21
"20001231","600822.SH",1.355
"20001231","600509.SH",1.73
"20001231","600529.SH",3.61
"20001231","600825.SH",2.213
"20001231","600837.SH",-8.79
"20001231","600506.SH",1.68
"20001231","600523.SH",1.51
"20001231","600507.SH",1.79
"20001231","600835.SH",6.12
"20001231","600503.SH",1.283
"20001231","600522.SH",1.1
"20001231","600516.SH",1.87
"20001231","600824.SH",2.87
"20001231","600501.SH",1.91
"20001231","600006.SH",2.695
"20001231","600051.SH",2.64
"20001231","600005.SH",2.178
"20001231","600021.SH",3.23
"20001231","600052.SH",1.94
"20001231","600003.SH",2.341
"20001231","600019.SH",2.02
"20001231","600885.SH",1.02
"20001231","600893.SH",2.79
