"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_YOY_EQUITY"
"20020630","000561.SZ",-44.4219
"20020630","000562.SZ",-3.2483
"20020630","000563.SZ",-1.6426
"20020630","000564.SZ",2.6603
"20020630","000565.SZ",-1.5098
"20020630","000566.SZ",-403.6397
"20020630","000567.SZ",-87.8075
"20020630","000568.SZ",0.7244
"20020630","000569.SZ",-0.8802
"20020630","000570.SZ",-26.2839
"20020630","000571.SZ",-17.7324
"20020630","000572.SZ",-77.2711
"20020630","000573.SZ",-1.5039
"20020630","000576.SZ",-6.4515
"20020630","000578.SZ",-0.256
"20020630","000581.SZ",4.3124
"20020630","000582.SZ",-2.6425
"20020630","000583.SZ",5.7975
"20020630","000584.SZ",5.9456
"20020630","000585.SZ",-50.5483
"20020630","000586.SZ",-18.5104
"20020630","000587.SZ",4.3758
"20020630","000589.SZ",-5.0298
"20020630","000590.SZ",-26.0683
"20020630","000591.SZ",10.2362
"20020630","000592.SZ",-35.5695
"20020630","000593.SZ",0.2832
"20020630","000594.SZ",4.0663
"20020630","000595.SZ",-6.3355
"20020630","000596.SZ",0.5306
"20020630","000597.SZ",-3.5071
"20020630","000598.SZ",35.744
"20020630","000599.SZ",25.2467
"20020630","000600.SZ",2.8176
"20020630","000601.SZ",4.5238
"20020630","000602.SZ",25.4416
"20020630","000603.SZ",-85.1709
"20020630","000605.SZ",-1.4452
"20020630","000606.SZ",3.4743
"20020630","000607.SZ",10.7331
"20020630","000608.SZ",-3.6683
"20020630","000609.SZ",5.0814
"20020630","000610.SZ",-1.7651
"20020630","000611.SZ",-19.9516
"20020630","000612.SZ",13.9108
"20020630","000613.SZ",-200.7684
"20020630","000615.SZ",5.2361
"20020630","000616.SZ",0.9777
"20020630","000617.SZ",5.3552
"20020630","000618.SZ",-30.0216
"20020630","000619.SZ",235.5264
"20020630","000620.SZ",-58.5315
"20020630","000621.SZ",-16.4662
"20020630","000622.SZ",3.563
"20020630","000623.SZ",6.8912
"20020630","000625.SZ",6.0332
"20020630","000626.SZ",20.3459
"20020630","000627.SZ",4.1767
"20020630","000628.SZ",-1.3457
"20020630","000629.SZ",5.2002
"20020630","000630.SZ",2.637
"20020630","000631.SZ",-0.7874
"20020630","000632.SZ",1.9764
"20020630","000633.SZ",2.6913
"20020630","000635.SZ",-78.2833
"20020630","000636.SZ",-2.3125
"20020630","000637.SZ",4.1483
"20020630","000638.SZ",-72.297
"20020630","000639.SZ",10.8205
"20020630","000650.SZ",-3.8749
"20020630","000651.SZ",5.713
"20020630","000652.SZ",7.4064
"20020630","000653.SZ",74.1894
"20020630","000655.SZ",1.1085
"20020630","000656.SZ",-16.1381
"20020630","000657.SZ",5.0816
"20020630","000658.SZ",-498.8562
"20020630","000659.SZ",5.0975
"20020630","000660.SZ",-26.0203
"20020630","000661.SZ",-0.1251
"20020630","000662.SZ",454.8795
"20020630","000663.SZ",-3.9548
"20020630","000665.SZ",2.6039
"20020630","000666.SZ",2.0613
"20020630","000667.SZ",-0.5234
"20020630","000668.SZ",-0.3578
"20020630","000669.SZ",6.265
"20020630","000670.SZ",-8.3265
"20020630","000671.SZ",0.7498
"20020630","000672.SZ",1.0627
"20020630","000673.SZ",3.7101
"20020630","000675.SZ",-366.8372
"20020630","000676.SZ",0.538
"20020630","000677.SZ",8.8346
"20020630","000678.SZ",-25.0139
"20020630","000679.SZ",3.731
"20020630","000680.SZ",12.1431
"20020630","000681.SZ",-1.1125
"20020630","000682.SZ",-70.1687
"20020630","000683.SZ",-38.7159
"20020630","000685.SZ",5.761
"20020630","000686.SZ",-12.4253
"20020630","000687.SZ",1.5354
"20020630","000688.SZ",-1.6818
"20020630","000689.SZ",-2029.377
"20020630","000690.SZ",-2.9391
"20020630","000691.SZ",1.2935
"20020630","000692.SZ",3.1707
"20020630","000693.SZ",4.8976
"20020630","000695.SZ",-19.4464
"20020630","000697.SZ",1.2819
"20020630","000698.SZ",1.2103
"20020630","000699.SZ",-13.3055
"20020630","000700.SZ",6.3855
"20020630","000701.SZ",-2.7987
"20020630","000702.SZ",1.1109
"20020630","000703.SZ",5.1971
"20020630","000705.SZ",1.9332
"20020630","000707.SZ",1.4783
"20020630","000708.SZ",0.3336
"20020630","000709.SZ",3.7581
"20020630","000710.SZ",-23.117
"20020630","000711.SZ",4.8402
"20020630","000712.SZ",2.8142
"20020630","000713.SZ",-0.8501
"20020630","000715.SZ",2.3163
"20020630","000716.SZ",-5.5906
"20020630","000717.SZ",2.5271
"20020630","000718.SZ",-11.1181
"20020630","000719.SZ",0.8893
"20020630","000720.SZ",2.6397
"20020630","000721.SZ",5.6204
"20020630","000722.SZ",3.5675
"20020630","000723.SZ",-39.393
"20020630","000725.SZ",-0.3333
"20020630","000726.SZ",2.9447
"20020630","000727.SZ",2.5699
"20020630","000728.SZ",-12.9826
"20020630","000729.SZ",3.5394
"20020630","000730.SZ",-32.3923
"20020630","000731.SZ",22.1606
"20020630","000732.SZ",2.8768
"20020630","000733.SZ",-1.8319
"20020630","000735.SZ",71.3075
"20020630","000736.SZ",5.7697
"20020630","000737.SZ",-0.6647
"20020630","000738.SZ",-13.503
"20020630","000739.SZ",-15.2908
"20020630","000748.SZ",71.1416
"20020630","000750.SZ",-4.3102
"20020630","000751.SZ",0.708
"20020630","000752.SZ",9.1547
"20020630","000753.SZ",2.7165
"20020630","000755.SZ",2.1893
"20020630","000756.SZ",41.4129
"20020630","000757.SZ",6.0285
"20020630","000758.SZ",-14.3085
"20020630","000759.SZ",45.628
"20020630","000760.SZ",-1.4566
"20020630","000761.SZ",1.337
"20020630","000762.SZ",-3.829
"20020630","000763.SZ",-2.0108
"20020630","000765.SZ",-16.2466
"20020630","000766.SZ",-57.1847
"20020630","000767.SZ",0.6984
"20020630","000768.SZ",0.2003
"20020630","000769.SZ",5.8416
"20020630","000776.SZ",1.7885
"20020630","000777.SZ",-3.2144
"20020630","000778.SZ",42.7581
"20020630","000779.SZ",0.1512
"20020630","000780.SZ",5.2729
"20020630","000782.SZ",2.6011
"20020630","000783.SZ",2.2105
"20020630","000785.SZ",-2.3576
"20020630","000786.SZ",5.3641
"20020630","000787.SZ",109.0449
"20020630","000788.SZ",-23.2916
"20020630","000789.SZ",1.5427
"20020630","000790.SZ",60.2151
"20020630","000791.SZ",-3.5193
"20020630","000792.SZ",-2.1968
"20020630","000793.SZ",6.2215
"20020630","000795.SZ",0.0198
"20020630","000796.SZ",3.7238
"20020630","000797.SZ",-0.7172
"20020630","000798.SZ",-21.8579
"20020630","000799.SZ",-1.2043
"20020630","000800.SZ",-1.7921
"20020630","000801.SZ",-28.0247
"20020630","000802.SZ",-8.7124
"20020630","000803.SZ",-5.2538
"20020630","000805.SZ",25.8206
"20020630","000806.SZ",149.6498
"20020630","000807.SZ",70.5045
"20020630","000809.SZ",-39.8853
"20020630","000810.SZ",1.7276
"20020630","000811.SZ",0.2006
"20020630","000812.SZ",3.2322
"20020630","000813.SZ",-23.6839
"20020630","000815.SZ",4.1192
"20020630","000816.SZ",4.6608
"20020630","000817.SZ",1.8237
"20020630","000818.SZ",-8.6317
"20020630","000819.SZ",0.2482
"20020630","000820.SZ",5.838
"20020630","000821.SZ",25.0391
"20020630","000822.SZ",33.8319
"20020630","000823.SZ",-2.6507
"20020630","000825.SZ",5.6332
"20020630","000826.SZ",-22.3752
"20020630","000827.SZ",-10.6922
"20020630","000828.SZ",-19.4473
"20020630","000829.SZ",-1.3686
"20020630","000830.SZ",-0.0115
"20020630","000831.SZ",9.0026
"20020630","000832.SZ",2.2631
"20020630","000833.SZ",0.3624
"20020630","000835.SZ",6.5415
"20020630","000836.SZ",76.8792
"20020630","000837.SZ",35.4036
"20020630","000838.SZ",1966.7681
"20020630","000839.SZ",64.5511
"20020630","000848.SZ",-10.4146
"20020630","000850.SZ",2.1255
"20020630","000851.SZ",-27.8464
"20020630","000852.SZ",5.3408
"20020630","000856.SZ",-9.1221
"20020630","000858.SZ",15.3116
"20020630","000859.SZ",-0.3662
"20020630","000860.SZ",2.6726
"20020630","000861.SZ",-11.5437
"20020630","000862.SZ",2.6829
"20020630","000863.SZ",9.4474
"20020630","000866.SZ",2.6979
"20020630","000868.SZ",1.532
"20020630","000869.SZ",6.3217
"20020630","000875.SZ",
"20020630","000876.SZ",0.6761
"20020630","000877.SZ",8.6269
"20020630","000878.SZ",-0.4747
"20020630","000880.SZ",-6.8456
"20020630","000881.SZ",3.2182
"20020630","000882.SZ",21.3284
"20020630","000883.SZ",6.3172
"20020630","000885.SZ",-71.2122
"20020630","000886.SZ",-3.6227
"20020630","000887.SZ",0.4357
"20020630","000888.SZ",1.033
"20020630","000889.SZ",8.0337
"20020630","000890.SZ",2.0231
"20020630","000892.SZ",7.5143
"20020630","000893.SZ",-27.631
"20020630","000895.SZ",95.741
"20020630","000897.SZ",4.2693
"20020630","000898.SZ",1.0178
"20020630","000899.SZ",0.3601
"20020630","000900.SZ",2.7624
"20020630","000901.SZ",5.4303
"20020630","000902.SZ",-5.8409
"20020630","000903.SZ",3.2915
"20020630","000905.SZ",6.7974
"20020630","000906.SZ",4.3582
"20020630","000908.SZ",1.0138
"20020630","000909.SZ",0.5212
"20020630","000910.SZ",7.0811
"20020630","000911.SZ",24.7129
"20020630","000912.SZ",6.6376
"20020630","000913.SZ",35.2151
"20020630","000915.SZ",5.255
"20020630","000916.SZ",2.5897
"20020630","000917.SZ",-1.7714
"20020630","000918.SZ",0.0148
"20020630","000919.SZ",5.2096
"20020630","000920.SZ",4.571
"20020630","000921.SZ",-39.0458
"20020630","000922.SZ",6.1823
"20020630","000923.SZ",2.7657
"20020630","000925.SZ",1.2325
"20020630","000926.SZ",3.9697
"20020630","000927.SZ",-23.5318
"20020630","000928.SZ",-0.9326
"20020630","000929.SZ",-27.8487
"20020630","000930.SZ",6.0535
"20020630","000931.SZ",-3.0371
"20020630","000932.SZ",41.9467
"20020630","000933.SZ",42.2323
"20020630","000935.SZ",0.8954
"20020630","000936.SZ",9.1943
"20020630","000937.SZ",3.0119
"20020630","000938.SZ",-1.8398
"20020630","000939.SZ",16.064
"20020630","000948.SZ",3.0785
"20020630","000949.SZ",4.4622
"20020630","000950.SZ",-4.7233
"20020630","000951.SZ",-25.7366
"20020630","000952.SZ",2.7844
"20020630","000953.SZ",-2.856
"20020630","000955.SZ",-4.9808
"20020630","000956.SZ",12.6619
"20020630","000957.SZ",0.1113
"20020630","000958.SZ",105.5166
"20020630","000959.SZ",-0.2485
"20020630","000960.SZ",-3.8449
"20020630","000961.SZ",33.1148
"20020630","000962.SZ",3.806
"20020630","000963.SZ",11.2885
"20020630","000965.SZ",3.1122
"20020630","000966.SZ",0.7302
"20020630","000967.SZ",2.7214
"20020630","000968.SZ",5.6696
"20020630","000969.SZ",1.715
"20020630","000970.SZ",4.1006
"20020630","000971.SZ",1.2326
"20020630","000972.SZ",3.0811
"20020630","000973.SZ",4.5837
"20020630","000975.SZ",-1.9247
"20020630","000976.SZ",4.048
"20020630","000977.SZ",1.4479
"20020630","000978.SZ",2.6785
"20020630","000979.SZ",1.4358
"20020630","000980.SZ",-14.4631
"20020630","000981.SZ",-0.6496
"20020630","000982.SZ",0.8124
"20020630","000983.SZ",6.0007
"20020630","000985.SZ",0.7426
"20020630","000987.SZ",2.1352
"20020630","000988.SZ",3.7904
"20020630","000989.SZ",5.3287
"20020630","000990.SZ",4.9523
"20020630","000993.SZ",0.3889
"20020630","000995.SZ",-2.7471
"20020630","000996.SZ",1.9055
"20020630","000997.SZ",2.2113
"20020630","000998.SZ",-0.6407
"20020630","000999.SZ",1.3593
"20020630","001696.SZ",628.2242
"20020630","001896.SZ",1.6266
"20020630","002181.SZ",13.5613
"20020630","600000.SH",-4.0766
"20020630","600001.SH",6.6737
"20020630","600002.SH",-8.8751
"20020630","600003.SH",2.558
"20020630","600005.SH",-0.1539
"20020630","600006.SH",14.2478
"20020630","600007.SH",5.2594
"20020630","600008.SH",1.8404
"20020630","600009.SH",8.0685
"20020630","600010.SH",2.6627
"20020630","600011.SH",19.7803
"20020630","600012.SH",
"20020630","600016.SH",-2.6698
"20020630","600019.SH",2.7776
"20020630","600026.SH",
"20020630","600028.SH",10.4294
"20020630","600030.SH",
"20020630","600033.SH",8.6714
"20020630","600036.SH",
"20020630","600037.SH",4.7252
"20020630","600038.SH",8.5869
"20020630","600050.SH",
"20020630","600051.SH",1.9929
"20020630","600052.SH",65.9583
"20020630","600053.SH",-49.3121
"20020630","600054.SH",3.5092
"20020630","600055.SH",6.5607
"20020630","600056.SH",10.6159
"20020630","600057.SH",3.5072
"20020630","600058.SH",1.4008
"20020630","600059.SH",45.9422
"20020630","600060.SH",-7.6494
"20020630","600061.SH",1.6106
"20020630","600062.SH",68.0247
"20020630","600063.SH",-1.7289
"20020630","600064.SH",11.7665
"20020630","600065.SH",-9.4116
"20020630","600066.SH",2.3807
"20020630","600067.SH",-3.3202
"20020630","600068.SH",2.8999
"20020630","600069.SH",-34.8318
"20020630","600070.SH",0.8357
"20020630","600071.SH",14.0222
"20020630","600072.SH",3.6116
"20020630","600073.SH",1.6177
"20020630","600074.SH",73.2809
"20020630","600075.SH",0.2408
"20020630","600076.SH",55.5481
"20020630","600077.SH",-2.6887
"20020630","600078.SH",7.7653
"20020630","600079.SH",59.5198
"20020630","600080.SH",4.2593
"20020630","600081.SH",1.518
"20020630","600082.SH",-1.8452
"20020630","600083.SH",-158.725
"20020630","600084.SH",8.7531
"20020630","600085.SH",11.3179
"20020630","600086.SH",4.6122
"20020630","600087.SH",5.0862
"20020630","600088.SH",1.2871
"20020630","600089.SH",5.0213
"20020630","600090.SH",7.6299
"20020630","600091.SH",123.8406
"20020630","600092.SH",4.262
"20020630","600093.SH",7.522
"20020630","600094.SH",2.1704
"20020630","600095.SH",-26.758
"20020630","600096.SH",16.2855
"20020630","600097.SH",88.8989
"20020630","600098.SH",12.2328
"20020630","600099.SH",0.1729
"20020630","600100.SH",7.541
"20020630","600101.SH",60.1986
"20020630","600102.SH",10.3564
"20020630","600103.SH",-4.1642
"20020630","600104.SH",3.6038
"20020630","600105.SH",38.6794
"20020630","600106.SH",4.9992
"20020630","600107.SH",-3.2501
"20020630","600108.SH",3.444
"20020630","600109.SH",235.5164
"20020630","600110.SH",62.9874
"20020630","600111.SH",2.5517
"20020630","600112.SH",0.983
"20020630","600113.SH",-2.1755
"20020630","600115.SH",4.4607
"20020630","600116.SH",-1.7116
"20020630","600117.SH",7.4906
"20020630","600118.SH",-0.4582
"20020630","600119.SH",6.5711
"20020630","600120.SH",9.0393
"20020630","600121.SH",4.7707
"20020630","600122.SH",4.6325
"20020630","600123.SH",3.7294
"20020630","600125.SH",9.4939
"20020630","600126.SH",9.2581
"20020630","600127.SH",-0.0038
"20020630","600128.SH",-1.3893
"20020630","600129.SH",-0.0921
"20020630","600130.SH",6.5583
"20020630","600131.SH",43.0538
"20020630","600132.SH",-3.1512
"20020630","600133.SH",4.3897
"20020630","600135.SH",-2.533
"20020630","600136.SH",3.1667
"20020630","600137.SH",-51.1443
"20020630","600138.SH",3.3567
"20020630","600139.SH",-48.2539
"20020630","600141.SH",3.6158
"20020630","600145.SH",12.2983
"20020630","600146.SH",-16.939
"20020630","600148.SH",1.1863
"20020630","600149.SH",8.1324
"20020630","600150.SH",2.5765
"20020630","600151.SH",1.7317
"20020630","600152.SH",3.2239
"20020630","600153.SH",8.823
"20020630","600155.SH",2.1071
"20020630","600156.SH",3.5312
"20020630","600157.SH",3.6211
"20020630","600158.SH",1.0334
"20020630","600159.SH",-14.7854
"20020630","600160.SH",34.3294
"20020630","600161.SH",-3.4852
"20020630","600162.SH",4.6038
"20020630","600163.SH",7.5853
"20020630","600165.SH",5.8038
"20020630","600166.SH",9.8375
"20020630","600167.SH",5.0489
"20020630","600168.SH",-0.0194
"20020630","600169.SH",1.2188
"20020630","600170.SH",29.5373
"20020630","600171.SH",4.7345
"20020630","600172.SH",2.9348
"20020630","600173.SH",0.0355
"20020630","600175.SH",7.144
"20020630","600176.SH",-0.8301
"20020630","600177.SH",12.839
"20020630","600178.SH",27.8491
"20020630","600179.SH",-1.6362
"20020630","600180.SH",9.9719
"20020630","600181.SH",2.7245
"20020630","600182.SH",-27.4793
"20020630","600183.SH",0.7184
"20020630","600185.SH",0.4998
"20020630","600186.SH",-6.6923
"20020630","600187.SH",5.7203
"20020630","600188.SH",11.4867
"20020630","600189.SH",4.0712
"20020630","600190.SH",1.952
"20020630","600191.SH",5.5438
"20020630","600192.SH",2.3471
"20020630","600193.SH",3.4397
"20020630","600195.SH",6.6107
"20020630","600196.SH",10.9104
"20020630","600197.SH",6.844
"20020630","600198.SH",-4.6834
"20020630","600199.SH",-0.7838
"20020630","600200.SH",66.6928
"20020630","600201.SH",-1.2047
"20020630","600202.SH",3.5109
"20020630","600203.SH",1.85
"20020630","600205.SH",1.9096
"20020630","600206.SH",-4.0627
"20020630","600207.SH",-5.0424
"20020630","600208.SH",1.4292
"20020630","600209.SH",6.9554
"20020630","600210.SH",48.9023
"20020630","600211.SH",1.7651
"20020630","600212.SH",48.0098
"20020630","600213.SH",3.1847
"20020630","600215.SH",5.8411
"20020630","600216.SH",-1.9518
"20020630","600217.SH",3.481
"20020630","600218.SH",31.0884
"20020630","600219.SH",8.6973
"20020630","600220.SH",8.716
"20020630","600221.SH",2.8332
"20020630","600222.SH",0.4558
"20020630","600223.SH",6.8301
"20020630","600225.SH",1.2872
"20020630","600226.SH",13.8797
"20020630","600227.SH",2.929
"20020630","600228.SH",2.1701
"20020630","600229.SH",-3.1483
"20020630","600230.SH",1.1498
"20020630","600231.SH",10.9619
"20020630","600232.SH",5.5259
"20020630","600233.SH",2.5499
"20020630","600234.SH",-22.633
"20020630","600235.SH",1.9474
"20020630","600236.SH",8.7836
"20020630","600237.SH",4.6183
"20020630","600238.SH",9.7581
"20020630","600239.SH",79.5747
"20020630","600240.SH",-1.2304
"20020630","600241.SH",9.3101
