"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_GROSSPROFITMARGIN_TTM"
"20130630","600651.SH",20.6818
"20130630","600652.SH",34.6721
"20130630","600653.SH",1.9143
"20130630","600654.SH",13.5683
"20130630","600655.SH",7.72
"20130630","600656.SH",19.9436
"20130630","600662.SH",16.1719
"20130630","600671.SH",25.0927
"20130630","600673.SH",18.8008
"20130630","600675.SH",54.9005
"20130630","600678.SH",4.1045
"20130630","600679.SH",14.6011
"20130630","600681.SH",15.273
"20130630","600683.SH",35.6681
"20130630","600691.SH",9.1618
"20130630","600701.SH",32.2047
"20130630","600704.SH",7.7067
"20130630","600707.SH",3.0624
"20130630","600708.SH",20.8308
"20130630","600713.SH",7.3357
"20130630","600714.SH",30.8464
"20130630","600715.SH",6.9791
"20130630","600718.SH",31.3105
"20130630","600721.SH",31.8231
"20130630","600722.SH",3.4987
"20130630","600725.SH",1.0588
"20130630","600732.SH",48.2885
"20130630","600737.SH",11.506
"20130630","600747.SH",4.0708
"20130630","600749.SH",54.9508
"20130630","600751.SH",-3.8483
"20130630","600760.SH",7.2918
"20130630","600766.SH",23.8347
"20130630","600769.SH",-129.1795
"20130630","600777.SH",26.3968
"20130630","600779.SH",79.7725
"20130630","600783.SH",30.6964
"20130630","600790.SH",56.2546
"20130630","600793.SH",11.732
"20130630","600800.SH",24.8741
"20130630","600802.SH",8.3624
"20130630","600806.SH",14.0776
"20130630","600813.SH",-186.4728
"20130630","600817.SH",85.0988
"20130630","600821.SH",18.9776
"20130630","600828.SH",23.2652
"20130630","600847.SH",18.3834
"20130630","600848.SH",17.577
"20130630","600856.SH",25.0835
"20130630","600858.SH",18.5438
"20130630","600860.SH",17.581
"20130630","600861.SH",19.3095
"20130630","600862.SH",28.2966
"20130630","600866.SH",4.0073
"20130630","600870.SH",10.8137
"20130630","600882.SH",44.0496
"20130630","600890.SH",-0.6392
"20130630","600891.SH",31.7033
"20130630","600892.SH",3.5517
"20130630","600896.SH",-3.7604
"20130630","600959.SH",37.5914
"20130630","600962.SH",12.9336
"20130630","600965.SH",35.8264
"20130630","600978.SH",31.8502
"20130630","600980.SH",13.5295
"20130630","600984.SH",19.2186
"20130630","601003.SH",4.0119
"20130630","601100.SH",36.8352
"20130630","601163.SH",17.4001
"20130630","601222.SH",35.7351
"20130630","601599.SH",13.6857
"20130630","601886.SH",18.1271
"20130630","601899.SH",20.6996
"20130630","601918.SH",26.1533
"20130630","601985.SH",36.7994
"20130630","603299.SH",31.3156
"20130630","603993.SH",28.5345
"20130930","000005.SZ",42.1057
"20130930","000007.SZ",56.9055
"20130930","000008.SZ",47.3551
"20130930","000010.SZ",32.5875
"20130930","000017.SZ",10.555
"20130930","000018.SZ",54.5905
"20130930","000024.SZ",45.1255
"20130930","000033.SZ",47.0636
"20130930","000034.SZ",12.6868
"20130930","000035.SZ",12.5104
"20130930","000037.SZ",-60.1889
"20130930","000040.SZ",44.9863
"20130930","000059.SZ",10.9672
"20130930","000068.SZ",2.1447
"20130930","000408.SZ",6.5038
"20130930","000415.SZ",55.3902
"20130930","000421.SZ",3.5221
"20130930","000504.SZ",21.6157
"20130930","000505.SZ",24.8912
"20130930","000509.SZ",-0.6468
"20130930","000510.SZ",0.8871
"20130930","000511.SZ",27.3844
"20130930","000526.SZ",77.5367
"20130930","000545.SZ",20.9852
"20130930","000555.SZ",4.3845
"20130930","000556.SZ",50.3569
"20130930","000557.SZ",49.3742
"20130930","000565.SZ",24.43
"20130930","000587.SZ",5.5834
"20130930","000590.SZ",53.397
"20130930","000591.SZ",14.856
"20130930","000595.SZ",5.7417
"20130930","000605.SZ",34.2652
"20130930","000606.SZ",21.826
"20130930","000609.SZ",33.5016
"20130930","000611.SZ",2.6124
"20130930","000613.SZ",99.966
"20130930","000615.SZ",9.8117
"20130930","000617.SZ",13.7179
"20130930","000622.SZ",19.0533
"20130930","000626.SZ",1.061
"20130930","000629.SZ",25.5659
"20130930","000633.SZ",5.0853
"20130930","000638.SZ",5.0861
"20130930","000658.SZ",94.4577
"20130930","000659.SZ",11.9767
"20130930","000662.SZ",15.1517
"20130930","000667.SZ",30.2377
"20130930","000670.SZ",47.4167
"20130930","000672.SZ",16.9949
"20130930","000673.SZ",53.5677
"20130930","000676.SZ",26.5378
"20130930","000677.SZ",-4.6556
"20130930","000681.SZ",32.7354
"20130930","000688.SZ",58.4078
"20130930","000691.SZ",36.8831
"20130930","000693.SZ",5.235
"20130930","000698.SZ",4.5891
"20130930","000709.SZ",8.7482
"20130930","000711.SZ",72.1094
"20130930","000717.SZ",3.0193
"20130930","000722.SZ",65.0475
"20130930","000765.SZ",-2.519
"20130930","000779.SZ",9.0026
"20130930","000790.SZ",34.9574
"20130930","000795.SZ",10.1087
"20130930","000799.SZ",72.8405
"20130930","000800.SZ",22.3683
"20130930","000805.SZ",5.7888
"20130930","000813.SZ",10.447
"20130930","000815.SZ",9.8094
"20130930","000820.SZ",20.86
"20130930","000826.SZ",38.7262
"20130930","000831.SZ",34.8642
"20130930","000832.SZ",5.9256
"20130930","000838.SZ",40.5706
"20130930","000856.SZ",15.5694
"20130930","000863.SZ",34.3715
"20130930","000875.SZ",15.1632
"20130930","000889.SZ",18.9366
"20130930","000892.SZ",25.5992
"20130930","000893.SZ",-0.5294
"20130930","000899.SZ",27.2008
"20130930","000910.SZ",24.9544
"20130930","000912.SZ",14.7745
"20130930","000913.SZ",17.5907
"20130930","000927.SZ",2.1579
"20130930","000933.SZ",6.8216
"20130930","000950.SZ",12.7361
"20130930","000953.SZ",-5.278
"20130930","000962.SZ",7.8258
"20130930","000967.SZ",7.9643
"20130930","000968.SZ",19.0292
"20130930","000971.SZ",-1.2131
"20130930","000972.SZ",25.3393
"20130930","000976.SZ",0.3241
"20130930","000985.SZ",8.6916
"20130930","000987.SZ",22.1597
"20130930","002002.SZ",21.2054
"20130930","002010.SZ",20.9088
"20130930","002015.SZ",-1.7479
"20130930","002019.SZ",26.8121
"20130930","002027.SZ",5.3676
"20130930","002036.SZ",18.5809
"20130930","002042.SZ",12.4315
"20130930","002044.SZ",20.3285
"20130930","002049.SZ",33.5065
"20130930","002050.SZ",24.1832
"20130930","002053.SZ",22.7896
"20130930","002061.SZ",13.0844
"20130930","002069.SZ",18.7364
"20130930","002105.SZ",14.7144
"20130930","002109.SZ",18.7997
"20130930","002112.SZ",25.421
"20130930","002113.SZ",52.027
"20130930","002123.SZ",38.8047
"20130930","002127.SZ",1.3144
"20130930","002134.SZ",-7.1492
"20130930","002137.SZ",4.0532
"20130930","002147.SZ",20.7974
"20130930","002166.SZ",17.5408
"20130930","002172.SZ",11.4647
"20130930","002173.SZ",42.4059
"20130930","002179.SZ",33.7288
"20130930","002188.SZ",13.641
"20130930","002192.SZ",11.29
"20130930","002199.SZ",13.6971
"20130930","002241.SZ",26.6751
"20130930","002247.SZ",22.7823
"20130930","002256.SZ",21.16
"20130930","002270.SZ",28.2644
"20130930","002289.SZ",10.3559
"20130930","002292.SZ",40.9362
"20130930","002293.SZ",42.8304
"20130930","002298.SZ",42.3245
"20130930","002306.SZ",61.0366
"20130930","002314.SZ",17.9931
"20130930","002322.SZ",66.3194
"20130930","002336.SZ",20.9402
"20130930","002343.SZ",20.0085
"20130930","002347.SZ",38.6534
"20130930","002355.SZ",15.2541
"20130930","002356.SZ",25.2894
"20130930","002379.SZ",11.5015
"20130930","002397.SZ",43.5015
"20130930","002411.SZ",18.7632
"20130930","002413.SZ",8.4142
"20130930","002417.SZ",36.9865
"20130930","002423.SZ",11.5521
"20130930","002425.SZ",50.4689
"20130930","002431.SZ",23.7386
"20130930","002445.SZ",15.0041
"20130930","002447.SZ",54.8646
"20130930","002467.SZ",62.3345
"20130930","002482.SZ",14.8578
"20130930","002502.SZ",25.396
"20130930","002505.SZ",5.4425
"20130930","002509.SZ",27.6365
"20130930","002513.SZ",19.0059
"20130930","002517.SZ",21.9035
"20130930","002539.SZ",13.1671
"20130930","002552.SZ",22.3495
"20130930","002555.SZ",19.1633
"20130930","002584.SZ",13.0388
"20130930","002622.SZ",48.3139
"20130930","002624.SZ",29.9907
"20130930","002629.SZ",26.3591
"20130930","002633.SZ",22.7876
"20130930","002656.SZ",65.4148
"20130930","002663.SZ",25.9344
"20130930","002670.SZ",14.5878
"20130930","002680.SZ",32.4979
"20130930","002689.SZ",30.8891
"20130930","002719.SZ",38.9787
"20130930","002831.SZ",29.4822
"20130930","300008.SZ",30.5328
"20130930","300018.SZ",46.8204
"20130930","300043.SZ",13.5198
"20130930","300048.SZ",34.6826
"20130930","300066.SZ",29.1261
"20130930","300080.SZ",15.983
"20130930","300116.SZ",33.5786
"20130930","300139.SZ",56.343
"20130930","300145.SZ",37.3844
"20130930","300189.SZ",32.5215
"20130930","300219.SZ",24.937
"20130930","300230.SZ",44.9165
"20130930","300242.SZ",17.9507
"20130930","300253.SZ",54.3224
"20130930","300300.SZ",28.1106
"20130930","300301.SZ",24.7023
"20130930","300343.SZ",17.681
"20130930","300355.SZ",40.291
"20130930","300362.SZ",38.483
"20130930","300377.SZ",68.318
"20130930","300498.SZ",8.8379
"20130930","300567.SZ",57.7485
"20130930","600005.SH",6.106
"20130930","600007.SH",47.8655
"20130930","600026.SH",-0.0672
"20130930","600053.SH",17.6855
"20130930","600055.SH",33.9802
"20130930","600065.SH",3.0479
"20130930","600068.SH",13.1259
"20130930","600069.SH",6.3431
"20130930","600071.SH",5.1826
"20130930","600076.SH",28.551
"20130930","600083.SH",26.241
"20130930","600090.SH",38.3344
"20130930","600091.SH",9.8872
"20130930","600092.SH",-7.3349
"20130930","600093.SH",28.8528
"20130930","600097.SH",5.1723
"20130930","600110.SH",15.7075
"20130930","600135.SH",20.0402
"20130930","600136.SH",22.9175
"20130930","600145.SH",13.7286
"20130930","600146.SH",8.2031
"20130930","600155.SH",-49.4333
"20130930","600163.SH",-6.5395
"20130930","600178.SH",2.3169
"20130930","600179.SH",0.7222
"20130930","600186.SH",3.4174
"20130930","600201.SH",67.0062
"20130930","600212.SH",9.7987
"20130930","600213.SH",11.1363
"20130930","600217.SH",17.2094
"20130930","600220.SH",18.93
"20130930","600230.SH",22.2327
"20130930","600233.SH",28.3763
"20130930","600234.SH",97.2254
"20130930","600242.SH",16.6906
"20130930","600247.SH",24.6109
"20130930","600265.SH",18.3722
"20130930","600275.SH",23.9843
"20130930","600277.SH",12.9208
"20130930","600292.SH",15.9776
"20130930","600293.SH",15.1739
"20130930","600299.SH",3.0237
"20130930","600301.SH",-8.3403
"20130930","600306.SH",11.2416
"20130930","600311.SH",21.7182
"20130930","600318.SH",22.0263
"20130930","600319.SH",5.5297
"20130930","600321.SH",8.0336
"20130930","600331.SH",15.0976
"20130930","600339.SH",8.1342
"20130930","600346.SH",24.5732
"20130930","600365.SH",54.4541
"20130930","600375.SH",14.9518
"20130930","600381.SH",-4.5276
"20130930","600385.SH",59.1619
"20130930","600390.SH",6.167
"20130930","600393.SH",35.5345
"20130930","600401.SH",11.3289
"20130930","600408.SH",9.4332
"20130930","600419.SH",10.3546
"20130930","600432.SH",19.2265
"20130930","600444.SH",7.8031
"20130930","600448.SH",8.7732
"20130930","600462.SH",-7.4115
"20130930","600482.SH",14.6967
"20130930","600490.SH",19.9867
"20130930","600509.SH",26.9276
"20130930","600515.SH",29.5083
"20130930","600520.SH",23.3663
"20130930","600532.SH",56.5407
"20130930","600539.SH",-6.2636
"20130930","600546.SH",4.8057
"20130930","600552.SH",23.3947
"20130930","600555.SH",46.9673
"20130930","600566.SH",10.6642
"20130930","600568.SH",14.15
"20130930","600579.SH",6.0202
"20130930","600581.SH",8.6529
"20130930","600601.SH",7.3694
"20130930","600602.SH",14.1333
"20130930","600603.SH",7.1724
"20130930","600604.SH",61.7044
"20130930","600605.SH",2.8339
"20130930","600606.SH",87.5111
"20130930","600608.SH",13.3818
"20130930","600609.SH",13.2846
"20130930","600610.SH",-2.7139
"20130930","600611.SH",22.8611
"20130930","600612.SH",7.7303
"20130930","600613.SH",76.5528
"20130930","600614.SH",16.1515
"20130930","600615.SH",802.0131
"20130930","600616.SH",53.1377
"20130930","600618.SH",7.6295
"20130930","600619.SH",12.6063
"20130930","600621.SH",48.786
"20130930","600622.SH",35.4804
"20130930","600623.SH",16.0996
"20130930","600629.SH",30.6736
"20130930","600643.SH",31.7273
"20130930","600644.SH",29.2218
"20130930","600651.SH",20.5065
"20130930","600652.SH",35.4461
"20130930","600653.SH",2.1341
"20130930","600654.SH",12.5977
"20130930","600655.SH",7.415
"20130930","600656.SH",20.5995
"20130930","600662.SH",15.3601
"20130930","600673.SH",18.5858
"20130930","600675.SH",51.4708
"20130930","600678.SH",7.1926
"20130930","600679.SH",14.2796
"20130930","600681.SH",14.0291
"20130930","600683.SH",34.9351
"20130930","600691.SH",8.5211
"20130930","600701.SH",34.9655
"20130930","600704.SH",7.8499
"20130930","600707.SH",2.5092
"20130930","600708.SH",20.4126
"20130930","600713.SH",7.1704
"20130930","600715.SH",6.7136
"20130930","600718.SH",30.9982
"20130930","600719.SH",15.7283
"20130930","600721.SH",28.6365
"20130930","600722.SH",2.7726
"20130930","600725.SH",2.4649
"20130930","600732.SH",60.1206
"20130930","600737.SH",9.7976
"20130930","600747.SH",-0.1886
"20130930","600751.SH",-4.9884
"20130930","600753.SH",20.1077
"20130930","600760.SH",7.2221
"20130930","600766.SH",200.0268
"20130930","600769.SH",477.5268
"20130930","600777.SH",26.7589
"20130930","600779.SH",76.9283
"20130930","600783.SH",32.4991
"20130930","600790.SH",56.3972
"20130930","600793.SH",10.416
"20130930","600800.SH",25.4898
"20130930","600802.SH",9.2757
"20130930","600806.SH",10.3029
"20130930","600813.SH",-160.5341
"20130930","600817.SH",91.4732
"20130930","600821.SH",19.7925
"20130930","600828.SH",27.0583
"20130930","600847.SH",18.37
"20130930","600848.SH",17.3543
"20130930","600856.SH",24.8865
"20130930","600858.SH",18.7484
"20130930","600860.SH",18.0041
"20130930","600861.SH",19.0053
"20130930","600862.SH",28.57
"20130930","600866.SH",4.9039
"20130930","600870.SH",9.0926
"20130930","600882.SH",43.3416
"20130930","600885.SH",33.1215
"20130930","600891.SH",32.3005
"20130930","600892.SH",3.3171
"20130930","600896.SH",-3.7412
"20130930","600959.SH",37.1965
"20130930","600962.SH",11.306
"20130930","600965.SH",35.6252
"20130930","600978.SH",31.3559
"20130930","600980.SH",15.8112
"20130930","600984.SH",18.0889
"20130930","601003.SH",4.4251
"20130930","601100.SH",36.3877
"20130930","601163.SH",18.9996
"20130930","601222.SH",35.4752
"20130930","601599.SH",13.367
"20130930","601886.SH",18.0524
"20130930","601899.SH",20.0889
"20130930","601918.SH",22.0241
"20130930","601985.SH",35.6638
"20130930","603299.SH",31.1373
"20130930","603993.SH",30.2276
"20131231","000003.SZ",62.1997
"20131231","000005.SZ",25.3506
"20131231","000007.SZ",65.8407
"20131231","000010.SZ",30.6564
"20131231","000018.SZ",64.9579
"20131231","000024.SZ",41.5217
"20131231","000030.SZ",18.2956
"20131231","000033.SZ",49.941
"20131231","000034.SZ",11.9255
"20131231","000035.SZ",11.4437
"20131231","000037.SZ",-45.2779
"20131231","000040.SZ",42.3825
"20131231","000059.SZ",10.1732
"20131231","000063.SZ",29.3855
"20131231","000068.SZ",2.2824
"20131231","000408.SZ",2.0222
"20131231","000415.SZ",49.3303
"20131231","000421.SZ",0.5642
"20131231","000504.SZ",-4.2646
"20131231","000505.SZ",26.3136
"20131231","000510.SZ",0.1545
"20131231","000511.SZ",15.1493
"20131231","000526.SZ",64.9938
"20131231","000557.SZ",70.737
"20131231","000565.SZ",23.9395
"20131231","000587.SZ",5.3518
"20131231","000590.SZ",50.9852
"20131231","000591.SZ",14.47
"20131231","000605.SZ",32.2256
"20131231","000606.SZ",19.3762
"20131231","000609.SZ",35.1151
"20131231","000611.SZ",2.0506
"20131231","000613.SZ",99.9669
"20131231","000615.SZ",9.0291
"20131231","000617.SZ",12.4383
"20131231","000622.SZ",10.1726
"20131231","000626.SZ",0.8379
"20131231","000629.SZ",26.428
"20131231","000633.SZ",6.2538
"20131231","000658.SZ",94.4
"20131231","000659.SZ",12.6873
"20131231","000660.SZ",34.4759
"20131231","000662.SZ",16.6791
"20131231","000667.SZ",20.5877
"20131231","000670.SZ",57.1088
"20131231","000673.SZ",49.2425
"20131231","000676.SZ",29.8388
"20131231","000677.SZ",-0.5115
"20131231","000691.SZ",39.3784
"20131231","000693.SZ",5.8042
"20131231","000709.SZ",8.4993
"20131231","000711.SZ",66.9973
"20131231","000717.SZ",3.3816
"20131231","000722.SZ",58.082
"20131231","000725.SZ",23.8953
"20131231","000748.SZ",21.1983
"20131231","000751.SZ",9.3001
"20131231","000756.SZ",16.1962
"20131231","000760.SZ",13.4889
"20131231","000779.SZ",7.6335
"20131231","000782.SZ",6.3546
"20131231","000790.SZ",35.7389
"20131231","000795.SZ",5.2699
"20131231","000799.SZ",71.1102
"20131231","000800.SZ",23.4403
"20131231","000813.SZ",37.7685
"20131231","000815.SZ",-3.2123
"20131231","000819.SZ",9.1687
"20131231","000826.SZ",35.1849
"20131231","000830.SZ",13.4144
"20131231","000831.SZ",24.179
"20131231","000832.SZ",3.9264
"20131231","000837.SZ",13.9835
"20131231","000838.SZ",43.129
"20131231","000850.SZ",7.4616
"20131231","000856.SZ",15.085
"20131231","000863.SZ",39.8125
"20131231","000889.SZ",18.4621
"20131231","000892.SZ",23.0837
"20131231","000893.SZ",2.5462
"20131231","000910.SZ",24.9933
"20131231","000912.SZ",12.6875
"20131231","000913.SZ",17.3018
"20131231","000927.SZ",-1.0295
"20131231","000933.SZ",7.8526
"20131231","000950.SZ",10.213
"20131231","000953.SZ",-10.454
"20131231","000962.SZ",7.9228
"20131231","000967.SZ",7.8456
"20131231","000968.SZ",10.7476
"20131231","000971.SZ",-3.1814
"20131231","000972.SZ",11.3824
"20131231","000975.SZ",87.4592
"20131231","000976.SZ",-1.7606
"20131231","000987.SZ",22.0044
"20131231","001979.SZ",42.5932
"20131231","002010.SZ",21.189
"20131231","002015.SZ",-9.8168
"20131231","002019.SZ",28.0953
"20131231","002027.SZ",1.5249
"20131231","002036.SZ",18.4246
"20131231","002044.SZ",17.7193
"20131231","002049.SZ",34.1218
"20131231","002050.SZ",24.9147
"20131231","002053.SZ",27.424
"20131231","002061.SZ",12.4864
"20131231","002069.SZ",22.1023
"20131231","002105.SZ",13.7284
"20131231","002109.SZ",18.8803
"20131231","002112.SZ",24.8459
"20131231","002113.SZ",35.9228
"20131231","002123.SZ",40.2769
"20131231","002127.SZ",0.7763
"20131231","002137.SZ",2.469
"20131231","002147.SZ",20.8902
"20131231","002173.SZ",40.3404
"20131231","002179.SZ",33.2731
"20131231","002188.SZ",10.3445
"20131231","002192.SZ",10.9352
"20131231","002199.SZ",4.5848
"20131231","002241.SZ",26.8557
"20131231","002247.SZ",22.6495
