"REPORT_PERIOD","S_INFO_WINDCODE","S_QFA_YOYPROFIT"
"20150630","600853.SH",-1.2156
"20150630","002341.SZ",-79.4718
"20150630","000687.SZ",441.6895
"20150630","600020.SH",200.4756
"20150630","600023.SH",45.7922
"20150630","600197.SH",11.5147
"20150630","600470.SH",188.5137
"20150630","600308.SH",9.2502
"20150630","000502.SZ",-20.383
"20150630","002320.SZ",27.5987
"20150630","600961.SH",-1079.1927
"20150630","603939.SH",31.8502
"20150630","002302.SZ",-4.5415
"20150630","002644.SZ",21.3443
"20150630","300312.SZ",-90.7501
"20150630","600858.SH",-180.104
"20150630","600760.SH",-78.168
"20150630","601890.SH",-46.7186
"20150630","603369.SH",3.1573
"20150630","600855.SH",16.7658
"20150630","600998.SH",41.3511
"20150630","000702.SZ",-10.1879
"20150630","601002.SH",-117.8809
"20150630","002410.SZ",-106.6235
"20150630","000605.SZ",11.1377
"20150630","002110.SZ",-2920.6711
"20150630","002179.SZ",89.7783
"20150630","000662.SZ",101.1124
"20150630","300101.SZ",8.4518
"20150630","300069.SZ",182.1188
"20150630","000826.SZ",20.0321
"20150630","002112.SZ",36.9009
"20150630","000739.SZ",-5.4175
"20150630","002088.SZ",-59.3462
"20150630","600601.SH",-121.1707
"20150630","002736.SZ",909.6938
"20150630","300411.SZ",20.3252
"20150630","600053.SH",77.113
"20150630","000861.SZ",-22.6427
"20150630","300423.SZ",-1.7903
"20150630","002443.SZ",50.805
"20150630","002679.SZ",17.1756
"20150630","000977.SZ",257.148
"20150630","600889.SH",-83.545
"20150630","002635.SZ",15.3251
"20150630","600178.SH",1675.9335
"20150630","002172.SZ",273.5727
"20150630","002055.SZ",-8.695
"20150630","002199.SZ",-167.7676
"20150630","300291.SZ",31.6211
"20150630","002083.SZ",15.4111
"20150630","600201.SH",3.7579
"20150630","600725.SH",-10.2186
"20150630","600888.SH",134.0383
"20150630","002296.SZ",30.8349
"20150630","000523.SZ",2.6287
"20150630","002391.SZ",16.1349
"20150630","000043.SZ",25.5661
"20150630","601318.SH",35.7703
"20150630","000623.SZ",243.001
"20150630","002398.SZ",-11.4442
"20150630","300270.SZ",39.1066
"20150630","600316.SH",27.1425
"20150630","600439.SH",-7.4773
"20150630","600584.SH",22.2962
"20150630","002097.SZ",-4836.551
"20150630","600420.SH",9.8953
"20150630","000955.SZ",-36.5214
"20150630","600898.SH",-6.3168
"20150630","600291.SH",992.728
"20150630","002408.SZ",-39.9545
"20150630","000038.SZ",98.2402
"20150630","002335.SZ",-76.4312
"20150630","002346.SZ",93.2373
"20150630","002319.SZ",51.4232
"20150630","600143.SH",32.2244
"20150630","600352.SH",-15.3732
"20150630","000021.SZ",-18.0874
"20150630","000541.SZ",-101.2484
"20150630","002595.SZ",35.4456
"20150630","002746.SZ",-40.096
"20150630","002317.SZ",27.8545
"20150630","300093.SZ",-57.7816
"20150630","002700.SZ",5.224
"20150630","000698.SZ",205.5533
"20150630","600744.SH",51.035
"20150630","000707.SZ",381.5642
"20150630","002587.SZ",-95.6978
"20150630","600358.SH",336.0405
"20150630","300232.SZ",145.8336
"20150630","600959.SH",17.612
"20150630","002504.SZ",34.7538
"20150630","600975.SH",45.5377
"20150630","600749.SH",-42398.5723
"20150630","601718.SH",151.3717
"20150630","600736.SH",-51.5568
"20150630","000603.SZ",78.2136
"20150630","000862.SZ",448.6478
"20150630","002059.SZ",225.9728
"20150630","600226.SH",73.8799
"20150630","002675.SZ",-13.9978
"20150630","300080.SZ",-231.9402
"20150630","002113.SZ",-6761.6577
"20150630","002483.SZ",-82.087
"20150630","600497.SH",-16.7569
"20150630","000838.SZ",241.2996
"20150630","002468.SZ",-15.3111
"20150630","002532.SZ",9.8693
"20150630","300112.SZ",-31.5198
"20150630","600774.SH",-40.1861
"20150630","002106.SZ",-327.5816
"20150630","002640.SZ",439.8148
"20150630","002403.SZ",-0.8399
"20150630","002013.SZ",-58.8526
"20150630","002452.SZ",-54.4161
"20150630","600621.SH",125.1403
"20150630","002081.SZ",-1.9831
"20150630","600516.SH",-70.8583
"20150630","600970.SH",52.0321
"20150630","601636.SH",-35.2778
"20150630","601088.SH",-38.5048
"20150630","601688.SH",547.8078
"20150630","600498.SH",16.7841
"20150630","600237.SH",82.6295
"20150630","002575.SZ",-9.4862
"20150630","000952.SZ",-4.7542
"20150630","002295.SZ",178.7236
"20150630","002318.SZ",-25.839
"20150630","600824.SH",7.949
"20150630","000806.SZ",662.7457
"20150630","603368.SH",35.2792
"20150630","600724.SH",-97.4718
"20150630","600387.SH",64.5289
"20150630","600676.SH",12.0078
"20150630","600971.SH",-8482.5372
"20150630","603077.SH",-84.6785
"20150630","000722.SZ",-33.6543
"20150630","002693.SZ",-15.5764
"20150630","600523.SH",50.1957
"20150630","002719.SZ",85.9896
"20150630","300053.SZ",473.7276
"20150630","300014.SZ",44.7965
"20150630","600645.SH",645.8562
"20150630","002585.SZ",14.6098
"20150630","300264.SZ",-63.8782
"20150630","600355.SH",-3593.1006
"20150630","002018.SZ",-6.5177
"20150630","600860.SH",-19.3107
"20150630","300052.SZ",-18.1735
"20150630","300047.SZ",3801.1011
"20150630","002202.SZ",251.8494
"20150630","000151.SZ",-20.3665
"20150630","600755.SH",25.3268
"20150630","600633.SH",14.0679
"20150630","601899.SH",28.8393
"20150630","002210.SZ",16.9788
"20150630","000011.SZ",-63.4774
"20150630","002439.SZ",312.4091
"20150630","000768.SZ",21.7517
"20150630","600662.SH",87.5099
"20150630","600661.SH",29.5113
"20150630","600757.SH",69.0555
"20150630","600796.SH",-70.1096
"20150630","000528.SZ",-61.8445
"20150630","603000.SH",-17.7649
"20150630","002658.SZ",47.2611
"20150630","000591.SZ",-82.4389
"20150630","000929.SZ",361.3085
"20150630","000815.SZ",8.5544
"20150630","000059.SZ",207.7904
"20150630","002496.SZ",-9.2861
"20150630","300100.SZ",93.96
"20150630","600537.SH",-69.727
"20150630","603026.SH",-42.5476
"20150630","002459.SZ",58.6169
"20150630","600617.SH",-17.7365
"20150630","300015.SZ",51.2828
"20150630","600630.SH",22.4718
"20150630","600171.SH",-6.7643
"20150630","000919.SZ",-6.7568
"20150630","002646.SZ",20.2716
"20150630","600690.SH",-4.2964
"20150630","600730.SH",40.1934
"20150630","600581.SH",26.9439
"20150630","600081.SH",15.8669
"20150630","600371.SH",148.7423
"20150630","002508.SZ",43.1659
"20150630","000005.SZ",8.5605
"20150630","000613.SZ",-142.1286
"20150630","600151.SH",1434.9835
"20150630","603901.SH",17.1319
"20150630","601369.SH",-11.549
"20150630","000025.SZ",414.4316
"20150630","002571.SZ",-85.6593
"20150630","002634.SZ",-10.8303
"20150630","002428.SZ",-26.9369
"20150630","600843.SH",70.3469
"20150630","600708.SH",-41.528
"20150630","600870.SH",99.3233
"20150630","300122.SZ",13.3887
"20150630","000988.SZ",74.2555
"20150630","002002.SZ",101.6627
"20150630","300170.SZ",30.4008
"20150630","600228.SH",119.0574
"20150630","002509.SZ",22.1201
"20150630","300144.SZ",48.8899
"20150630","600229.SH",12.4374
"20150630","002095.SZ",-11.5395
"20150630","000411.SZ",5.0366
"20150630","300032.SZ",1092.1896
"20150630","002701.SZ",25.7424
"20150630","300237.SZ",117.6854
"20150630","000875.SZ",78.9803
"20150630","002220.SZ",3.8498
"20150630","300103.SZ",11.2835
"20150630","000672.SZ",-73.7246
"20150630","000156.SZ",45.983
"20150630","002026.SZ",58.7224
"20150630","002020.SZ",55.1949
"20150630","600292.SH",41.9661
"20150630","000829.SZ",43.2089
"20150630","600525.SH",18.5485
"20150630","002534.SZ",-1011.0859
"20150630","002429.SZ",29.0526
"20150630","600406.SH",-94.5406
"20150630","300197.SZ",24.9587
"20150630","600103.SH",-170.0379
"20150630","600684.SH",88.8143
"20150630","600251.SH",-15.1825
"20150630","000547.SZ",230.4889
"20150630","002184.SZ",78.2826
"20150630","002146.SZ",-26.7698
"20150630","300389.SZ",-70.275
"20150630","002751.SZ",26.9297
"20150630","000960.SZ",-397.4108
"20150630","002065.SZ",19.6928
"20150630","000693.SZ",38.3847
"20150630","002011.SZ",-33.7898
"20150630","600595.SH",-192.0593
"20150630","600656.SH",-1571.3736
"20150630","600735.SH",-7.6272
"20150630","600423.SH",-1820.3884
"20150630","600890.SH",-620.0379
"20150630","600155.SH",-35.4343
"20150630","000963.SZ",37.6041
"20150630","300233.SZ",44.4953
"20150630","000692.SZ",-18.748
"20150630","000026.SZ",-36.2522
"20150630","000609.SZ",75.8315
"20150630","300386.SZ",-58.4465
"20150630","600221.SH",135.642
"20150630","300387.SZ",-2.9724
"20150630","002535.SZ",-432.3974
"20150630","002394.SZ",2.3214
"20150630","002289.SZ",-52.6072
"20150630","002395.SZ",177.7438
"20150630","002405.SZ",15.7123
"20150630","600061.SH",600.7553
"20150630","600488.SH",115.1535
"20150630","600509.SH",7.0749
"20150630","600360.SH",81.1233
"20150630","600145.SH",82.5235
"20150630","600380.SH",46.2991
"20150630","002165.SZ",3.4632
"20150630","002287.SZ",18.9956
"20150630","002205.SZ",-60.7201
"20150630","601928.SH",30.4935
"20150630","300322.SZ",-243.8473
"20150630","300372.SZ",-113.0215
"20150630","300226.SZ",-9716.5031
"20150630","600602.SH",-11.5873
"20150630","002493.SZ",43.2711
"20150630","002650.SZ",154.952
"20150630","601608.SH",-64.8368
"20150630","002594.SZ",-0.6672
"20150630","002343.SZ",50.4132
"20150630","002207.SZ",-52.2236
"20150630","601388.SH",282.8937
"20150630","603128.SH",34.7962
"20150630","600127.SH",-3821.8258
"20150630","600973.SH",23.8134
"20150630","600161.SH",-52.8951
"20150630","300111.SZ",1203.7382
"20150630","002415.SZ",39.8061
"20150630","600399.SH",722.069
"20150630","600362.SH",-9.8082
"20150630","600847.SH",38.8636
"20150630","600328.SH",78.835
"20150630","600332.SH",14.4554
"20150630","000788.SZ",-336.9268
"20150630","002042.SZ",61.4362
"20150630","600671.SH",-11.6861
"20150630","002749.SZ",-21.6172
"20150630","000979.SZ",34.4648
"20150630","002255.SZ",20.3994
"20150630","002554.SZ",-2.3039
"20150630","000716.SZ",93.4043
"20150630","000571.SZ",-17.7723
"20150630","002309.SZ",-257.6099
"20150630","300220.SZ",-31.558
"20150630","000779.SZ",-144.2656
"20150630","000539.SZ",-7.4048
"20150630","000592.SZ",11.1464
"20150630","000617.SZ",112.2323
"20150630","002363.SZ",11.8215
"20150630","300131.SZ",-4.0646
"20150630","000721.SZ",80.4092
"20150630","002477.SZ",233.5286
"20150630","603766.SH",14.3902
"20150630","600573.SH",15.6398
"20150630","600880.SH",-35.0414
"20150630","603988.SH",-62.6738
"20150630","002036.SZ",1634.7772
"20150630","A15162.SH",49.6852
"20150630","000900.SZ",78.5643
"20150630","601016.SH",17.9951
"20150630","002623.SZ",789.5456
"20150630","300059.SZ",5529.0069
"20150630","300104.SZ",263.6311
"20150630","002511.SZ",57.8707
"20150630","300193.SZ",22.5034
"20150630","600641.SH",-36.423
"20150630","600104.SH",3.2007
"20150630","600301.SH",55.3961
"20150630","600336.SH",-12.2326
"20150630","600513.SH",3.1324
"20150630","600518.SH",41.0515
"20150630","601992.SH",-27.604
"20150630","600385.SH",-149.8539
"20150630","300195.SZ",-22.437
"20150630","300445.SZ",-6.5918
"20150630","601998.SH",3.2887
"20150630","002336.SZ",110.7573
"20150630","600683.SH",64.481
"20150630","300057.SZ",-28.8948
"20150630","002256.SZ",-37.3303
"20150630","600519.SH",0.6627
"20150630","603315.SH",2.103
"20150630","600608.SH",0.8465
"20150630","002510.SZ",15.5631
"20150630","002730.SZ",57.4537
"20150630","002413.SZ",60.9178
"20150630","600781.SH",-5.108
"20150630","600626.SH",-37.6341
"20150630","000611.SZ",-20.1286
"20150630","002685.SZ",130.8851
"20150630","002023.SZ",-54.4231
"20150630","600841.SH",-21.0366
"20150630","002226.SZ",-55.2412
"20150630","600894.SH",10.9088
"20150630","000661.SZ",71.0657
"20150630","600317.SH",-12.347
"20150630","603015.SH",-22.9087
"20150630","603355.SH",-18.5441
"20150630","300013.SZ",-78.4108
"20150630","600522.SH",-7.0503
"20150630","300283.SZ",-79.2533
"20150630","002436.SZ",-14.0517
"20150630","002559.SZ",-1.4231
"20150630","002544.SZ",-78.6542
"20150630","002560.SZ",10.2108
"20150630","600118.SH",-1.767
"20150630","300010.SZ",-13.0292
"20150630","000516.SZ",-17.2454
"20150630","603699.SH",-12.7737
"20150630","002397.SZ",-2.6964
"20150630","300345.SZ",3196.1585
"20150630","600367.SH",-244.4905
"20150630","600567.SH",43.0294
"20150630","002342.SZ",-26.2685
"20150630","000544.SZ",-172.7242
"20150630","600468.SH",50.087
"20150630","601799.SH",28.7242
"20150630","600067.SH",-17.3883
"20150630","002714.SZ",370.9466
"20150630","600803.SH",-28.5947
"20150630","300404.SZ",1.2213
"20150630","300421.SZ",-21.2427
"20150630","300375.SZ",-23.3116
"20150630","603678.SH",-1.605
"20150630","601113.SH",121.6206
"20150630","002068.SZ",43.0379
"20150630","600823.SH",41.1641
"20150630","000546.SZ",-56.7551
"20150630","300221.SZ",132.4269
"20150630","600980.SH",-314.0368
"20150630","600557.SH",22.4076
"20150630","600313.SH",422.9995
"20150630","600230.SH",-55.8343
"20150630","002609.SZ",5.7176
"20150630","601188.SH",-41.9987
"20150630","600570.SH",193.5446
"20150630","600275.SH",-399.3364
"20150630","600885.SH",24.5866
"20150630","600702.SH",-2.3646
"20150630","600521.SH",77.0518
"20150630","300121.SZ",-12.0713
"20150630","000950.SZ",12.3006
"20150630","300086.SZ",107.787
"20150630","002154.SZ",-49.478
"20150630","002206.SZ",8.6393
"20150630","600476.SH",21.9263
"20150630","300376.SZ",78.1973
"20150630","600882.SH",-132.0746
"20150630","600598.SH",190.4698
"20150630","000691.SZ",-813.0465
"20150630","600192.SH",-43.8484
"20150630","002734.SZ",-1.5262
"20150630","600529.SH",7.6912
"20150630","000837.SZ",-289.3866
"20150630","600691.SH",110.7163
"20150630","601333.SH",-13.3503
"20150630","002031.SZ",-47.8652
"20150630","600784.SH",-11.3025
"20150630","600895.SH",53.99
"20150630","300142.SZ",-26.6144
"20150630","300188.SZ",-6.7379
"20150630","002196.SZ",249.438
"20150630","600077.SH",-82.8352
"20150630","300092.SZ",-75.3174
"20150630","002611.SZ",-55.5573
"20150630","002589.SZ",31.3582
"20150630","002109.SZ",-11.9463
"20150630","600496.SH",18.1238
"20150630","601908.SH",465.0936
"20150630","600734.SH",61.8203
"20150630","601801.SH",92.6975
"20150630","002374.SZ",349.1697
"20150630","600555.SH",-169.9136
"20150630","600211.SH",35.9735
"20150630","300334.SZ",-29.9846
"20150630","002150.SZ",3.7575
"20150630","002233.SZ",-58.4159
"20150630","002476.SZ",-63.5806
"20150630","002661.SZ",30.8324
"20150630","002581.SZ",-1.7715
"20150630","600647.SH",333.1321
"20150630","600665.SH",-114.0354
"20150630","601579.SH",-12.6853
"20150630","600983.SH",20.5062
"20150630","000927.SZ",-20.0063
"20150630","000957.SZ",122.0649
"20150630","002325.SZ",-2.7133
"20150630","002432.SZ",-181.6929
"20150630","002251.SZ",-25.0686
"20150630","000807.SZ",83.1059
"20150630","300024.SZ",27.0328
"20150630","002322.SZ",-23.2237
"20150630","002352.SZ",-27.9714
"20150630","002258.SZ",43.3586
"20150630","300038.SZ",57.4053
"20150630","600403.SH",-5779.0017
"20150630","002731.SZ",-82.8459
"20150630","002129.SZ",67.5506
"20150630","600779.SH",105.6898
"20150630","300249.SZ",-111.7586
"20150630","601069.SH",-95.5437
"20150630","000748.SZ",109.6378
"20150630","002705.SZ",20.0647
"20150630","002299.SZ",-219.4116
"20150630","002541.SZ",-5.9485
"20150630","002409.SZ",41.4502
"20150630","002621.SZ",-25.9645
"20150630","600622.SH",-58.4758
"20150630","600777.SH",50.9341
"20150630","000407.SZ",71.7563
"20150630","600565.SH",49.7054
"20150630","300256.SZ",90.3247
"20150630","300243.SZ",26.1783
"20150630","603969.SH",-11.4042
"20150630","000998.SZ",289.9499
"20150630","002229.SZ",-98.3385
"20150630","300429.SZ",40.6898
"20150630","300432.SZ",48.2008
"20150630","002672.SZ",30.6573
"20150630","601588.SH",54.0328
"20150630","300289.SZ",52.2598
"20150630","600398.SH",37.2919
"20150630","000421.SZ",-98.7941
"20150630","000583.SZ",-2.497
"20150630","002137.SZ",-30.5851
"20150630","601969.SH",-141.6909
"20150630","002188.SZ",-70.7935
"20150630","000752.SZ",25.0693
"20150630","300050.SZ",79.8834
"20150630","600767.SH",-20.8278
"20150630","002073.SZ",41.3906
"20150630","002457.SZ",-61.6402
"20150630","600247.SH",94.6982
"20150630","600549.SH",-64.9818
"20150630","300285.SZ",100.0351
"20150630","002434.SZ",14.0869
"20150630","600418.SH",86.1526
"20150630","300296.SZ",10.6574
"20150630","000801.SZ",23.0955
"20150630","300301.SZ",58.6863
"20150630","603158.SH",19.3354
"20150630","601377.SH",341.8492
"20150630","000037.SZ",47.7137
"20150630","600246.SH",-150.2018
"20150630","600616.SH",-692.451
"20150630","002185.SZ",14.8172
"20150630","002115.SZ",1479.5359
"20150630","002118.SZ",92.8867
"20150630","002015.SZ",204.7648
"20150630","002034.SZ",656.555
"20150630","600566.SH",32.0487
"20150630","002277.SZ",13.5812
"20150630","000833.SZ",101.778
"20150630","600340.SH",23.0591
"20150630","601011.SH",1055.9058
"20150630","002420.SZ",76.8273
"20150630","002422.SZ",-35.3435
"20150630","600395.SH",-97.3033
"20150630","002598.SZ",-26.2814
"20150630","000757.SZ",125.451
"20150630","002475.SZ",45.5937
"20150630","000568.SZ",2.2634
"20150630","002555.SZ",10565.7654
"20150630","600162.SH",12.3153
"20150630","300471.SZ",58.0338
"20150630","002723.SZ",-3.8162
"20150630","002236.SZ",17.9167
"20150630","300318.SZ",32.3701
"20150630","002445.SZ",99.7208
"20150630","600612.SH",28.8479
"20150630","002225.SZ",11.6147
"20150630","002551.SZ",55.8762
"20150630","002096.SZ",-34.4989
"20150630","600227.SH",48.0377
"20150630","600170.SH",6.9763
"20150630","600318.SH",-74.5388
"20150630","600280.SH",-68.1273
"20150630","600250.SH",-337.9003
"20150630","000100.SZ",5.2959
"20150630","002361.SZ",42.4348
"20150630","002466.SZ",79.3154
"20150630","002740.SZ",-20.4128
"20150630","000538.SZ",10.3222
"20150630","600756.SH",-152.8307
"20150630","000039.SZ",3.4559
"20150630","600605.SH",434.8026
"20150630","600710.SH",-777.0106
"20150630","603518.SH",-21.5335
"20150630","603366.SH",-71.0251
"20150630","300128.SZ",-68.8748
"20150630","000610.SZ",96.4003
"20150630","000718.SZ",1066.8926
"20150630","601700.SH",-15.9466
"20150630","000723.SZ",-8.6051
"20150630","002455.SZ",-0.8559
"20150630","300179.SZ",25.3716
"20150630","600449.SH",-76.0462
"20150630","600711.SH",54.3471
"20150630","300323.SZ",-10.0116
"20150630","002019.SZ",109.5127
"20150630","600877.SH",-69.21
"20150630","600966.SH",2.0758
"20150630","600298.SH",75.6318
"20150630","002500.SZ",598.184
"20150630","300043.SZ",63.3267
"20150630","300436.SZ",18.935
"20150630","002359.SZ",248.3288
"20150630","300262.SZ",83.0652
"20150630","002400.SZ",17.9192
"20150630","600794.SH",-21.9372
"20150630","002478.SZ",-22.7968
"20150630","600660.SH",10.9677
"20150630","600592.SH",166.0562
"20150630","600588.SH",-120.505
"20150630","002540.SZ",45.8258
"20150630","002069.SZ",-42.8907
"20150630","600271.SH",38.6657
"20150630","601991.SH",19.4292
"20150630","000002.SZ",52.6006
"20150630","600700.SH",-1.1984
"20150630","600392.SH",48.5966
"20150630","600366.SH",94.1004
"20150630","600563.SH",4.728
"20150630","002261.SZ",-22.2832
"20150630","002522.SZ",18.0462
"20150630","300293.SZ",-25.7056
"20150630","300116.SZ",4672.1991
"20150630","601678.SH",31.4144
"20150630","600763.SH",45.5556
"20150630","000895.SZ",-5.4779
"20150630","002584.SZ",30.5148
"20150630","000892.SZ",-285.4116
"20150630","002138.SZ",12.0945
"20150630","000034.SZ",-100.415
"20150630","002213.SZ",-44.2972
"20150630","002040.SZ",12.7924
"20150630","002697.SZ",14.5649
"20150630","002238.SZ",19.5808
"20150630","600073.SH",-21.9855
"20150630","002006.SZ",-62.6734
"20150630","000159.SZ",1003.2558
"20150630","000049.SZ",51.1055
"20150630","300263.SZ",11.5098
"20150630","300336.SZ",83.5041
"20150630","600732.SH",-59.9324
"20150630","600373.SH",11.8171
"20150630","002543.SZ",14.7158
"20150630","002665.SZ",2.3993
"20150630","300467.SZ",-10.5891
"20150630","000863.SZ",931.7297
"20150630","300136.SZ",178.7608
"20150630","002315.SZ",58.8245
"20150630","601558.SH",-250.9934
"20150630","603311.SH",-2.7587
