"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_ROE"
"20110630","600167.SH",7.7505
"20110630","600215.SH",-0.7446
"20110630","600216.SH",15.1591
"20110630","600129.SH",2.4632
"20110630","A12279.SH",8.3177
"20110630","600531.SH",6.6221
"20110630","600370.SH",2.9157
"20110630","600459.SH",4.8022
"20110630","600590.SH",2.1445
"20110630","600050.SH",1.2275
"20110630","600429.SH",1.6233
"20110630","300058.SZ",6.05
"20110630","002185.SZ",6.8734
"20110630","002105.SZ",0.8947
"20110630","601788.SH",5.0355
"20110630","600272.SH",7.3282
"20110630","002034.SZ",15.0028
"20110630","002027.SZ",0.2895
"20110630","002053.SZ",2.5231
"20110630","002141.SZ",2.6775
"20110630","002077.SZ",4.1306
"20110630","300280.SZ",9.1037
"20110630","300181.SZ",5.9186
"20110630","002249.SZ",9.895
"20110630","002194.SZ",5.2918
"20110630","000521.SZ",4.5374
"20110630","000655.SZ",14.6417
"20110630","000731.SZ",5.4583
"20110630","000783.SZ",3.9168
"20110630","000801.SZ",3.1912
"20110630","600031.SH",41.9645
"20110630","600284.SH",7.7037
"20110630","002097.SZ",9.8935
"20110630","002093.SZ",8.2084
"20110630","601666.SH",11.6065
"20110630","600317.SH",3.3696
"20110630","600750.SH",5.5737
"20110630","002613.SZ",9.0362
"20110630","601012.SH",17.3131
"20110630","000756.SZ",3.5817
"20110630","600401.SH",-2.6381
"20110630","600076.SH",-13.7997
"20110630","600307.SH",8.1565
"20110630","600728.SH",6.7804
"20110630","600232.SH",1.1109
"20110630","600259.SH",36.7544
"20110630","600281.SH",-14.7984
"20110630","600285.SH",2.0283
"20110630","600847.SH",-2.9777
"20110630","300104.SZ",6.0805
"20110630","002298.SZ",6.1536
"20110630","300146.SZ",5.4503
"20110630","002557.SZ",4.7938
"20110630","002546.SZ",6.2222
"20110630","300204.SZ",5.4377
"20110630","002607.SZ",17.3392
"20110630","600966.SH",4.137
"20110630","002078.SZ",9.559
"20110630","600624.SH",1.9839
"20110630","601005.SH",0.2543
"20110630","601880.SH",2.7572
"20110630","600403.SH",-1.7968
"20110630","600435.SH",0.1259
"20110630","002417.SZ",2.2885
"20110630","601933.SH",6.8888
"20110630","002201.SZ",2.0256
"20110630","601088.SH",11.0047
"20110630","601999.SH",2.9079
"20110630","002202.SZ",3.2476
"20110630","002259.SZ",0.9148
"20110630","002061.SZ",4.2881
"20110630","600493.SH",0.1579
"20110630","600597.SH",3.1643
"20110630","600595.SH",2.6718
"20110630","300353.SZ",13.083
"20110630","000955.SZ",-2.9217
"20110630","002604.SZ",7.1508
"20110630","002462.SZ",2.9182
"20110630","300248.SZ",3.947
"20110630","600529.SH",4.7215
"20110630","002632.SZ",12.2872
"20110630","300273.SZ",19.4132
"20110630","002618.SZ",8.3167
"20110630","000888.SZ",4.4066
"20110630","000960.SZ",7.4371
"20110630","000968.SZ",3.217
"20110630","002635.SZ",17.6368
"20110630","000059.SZ",6.8766
"20110630","000600.SZ",-0.3504
"20110630","600824.SH",6.6061
"20110630","600845.SH",11.0324
"20110630","600863.SH",11.8476
"20110630","300370.SZ",2.9121
"20110630","000065.SZ",11.4537
"20110630","000069.SZ",7.9821
"20110630","000939.SZ",27.4232
"20110630","300144.SZ",4.0776
"20110630","000421.SZ",5.748
"20110630","000632.SZ",2.6731
"20110630","000728.SZ",2.9462
"20110630","000777.SZ",2.8512
"20110630","000778.SZ",7.5027
"20110630","000151.SZ",1.2274
"20110630","000430.SZ",10.0865
"20110630","600859.SH",8.5758
"20110630","600861.SH",2.0922
"20110630","002206.SZ",7.5671
"20110630","002010.SZ",5.0632
"20110630","601991.SH",2.4766
"20110630","600048.SH",9.1254
"20110630","300014.SZ",6.5031
"20110630","600246.SH",0.2318
"20110630","002144.SZ",2.8949
"20110630","600119.SH",2.2218
"20110630","600133.SH",-7.1857
"20110630","600312.SH",-2.8654
"20110630","600339.SH",11.1151
"20110630","600358.SH",1.1323
"20110630","601225.SH",20.2571
"20110630","002187.SZ",7.0318
"20110630","002372.SZ",6.6046
"20110630","603009.SH",12.2239
"20110630","300232.SZ",6.3562
"20110630","300141.SZ",2.9297
"20110630","300112.SZ",2.3769
"20110630","002574.SZ",7.7796
"20110630","002204.SZ",1.6602
"20110630","002045.SZ",3.1848
"20110630","002103.SZ",2.9514
"20110630","000413.SZ",-4.5668
"20110630","000428.SZ",3.0335
"20110630","000501.SZ",12.0978
"20110630","600028.SH",9.1869
"20110630","000852.SZ",6.0734
"20110630","600083.SH",62.0812
"20110630","600117.SH",8.6929
"20110630","002476.SZ",4.5473
"20110630","002481.SZ",3.5349
"20110630","600648.SH",3.0373
"20110630","000096.SZ",2.6964
"20110630","000402.SZ",7.4041
"20110630","000407.SZ",0.9095
"20110630","000529.SZ",4.7751
"20110630","000538.SZ",12.1025
"20110630","300264.SZ",8.1277
"20110630","300265.SZ",11.0907
"20110630","000812.SZ",3.6091
"20110630","000861.SZ",16.0401
"20110630","000869.SZ",22.4337
"20110630","601555.SH",5.3312
"20110630","600551.SH",5.5457
"20110630","000510.SZ",-1.0833
"20110630","000554.SZ",0.8882
"20110630","000570.SZ",1.8663
"20110630","000582.SZ",6.8295
"20110630","000590.SZ",9.296
"20110630","000601.SZ",1.9123
"20110630","300268.SZ",13.522
"20110630","300122.SZ",4.538
"20110630","300077.SZ",2.1781
"20110630","002310.SZ",14.4571
"20110630","300182.SZ",7.4287
"20110630","300231.SZ",10.3144
"20110630","002631.SZ",18.6584
"20110630","600680.SH",0.2865
"20110630","600707.SH",-1.7303
"20110630","600644.SH",8.0796
"20110630","000883.SZ",3.0608
"20110630","300145.SZ",4.0359
"20110630","002558.SZ",2.0056
"20110630","300209.SZ",6.0852
"20110630","002079.SZ",6.5321
"20110630","002095.SZ",4.5902
"20110630","002081.SZ",18.603
"20110630","002523.SZ",3.5052
"20110630","000520.SZ",-33.9605
"20110630","A11109.SZ",7.8941
"20110630","002154.SZ",4.9594
"20110630","002060.SZ",3.3722
"20110630","002047.SZ",-5.3422
"20110630","002064.SZ",5.7787
"20110630","002156.SZ",2.3533
"20110630","002173.SZ",4.5927
"20110630","002225.SZ",5.5305
"20110630","002196.SZ",7.4874
"20110630","002447.SZ",6.9072
"20110630","002359.SZ",2.8872
"20110630","300126.SZ",3.9683
"20110630","000585.SZ",6.3747
"20110630","000703.SZ",46.9812
"20110630","000807.SZ",0.7957
"20110630","000813.SZ",-1.0196
"20110630","600662.SH",4.2342
"20110630","600683.SH",8.0292
"20110630","600688.SH",7.5647
"20110630","600701.SH",0.8055
"20110630","600705.SH",0.2787
"20110630","002620.SZ",15.3339
"20110630","601677.SH",14.096
"20110630","002629.SZ",5.598
"20110630","002052.SZ",-1.8449
"20110630","601101.SH",12.8881
"20110630","600112.SH",3.3353
"20110630","600153.SH",18.1377
"20110630","300227.SZ",5.4761
"20110630","300210.SZ",9.3617
"20110630","300256.SZ",10.6617
"20110630","600439.SH",6.0371
"20110630","600573.SH",2.5266
"20110630","600510.SH",4.1497
"20110630","600715.SH",-81.3539
"20110630","600718.SH",3.4921
"20110630","600726.SH",-9.9522
"20110630","600733.SH",-5.6754
"20110630","600756.SH",0.3521
"20110630","600760.SH",1.5894
"20110630","002419.SZ",9.7696
"20110630","002212.SZ",3.993
"20110630","002490.SZ",2.8014
"20110630","300095.SZ",2.5402
"20110630","002547.SZ",5.285
"20110630","002437.SZ",3.0167
"20110630","A11213.SH",1.7565
"20110630","601028.SH",7.7045
"20110630","300119.SZ",4.2383
"20110630","002316.SZ",2.0264
"20110630","002623.SZ",26.2233
"20110630","600703.SH",9.1368
"20110630","600724.SH",8.5981
"20110630","600729.SH",15.8095
"20110630","600732.SH",10.6379
"20110630","002405.SZ",6.6673
"20110630","002025.SZ",5.4175
"20110630","002007.SZ",9.9366
"20110630","600095.SH",3.5725
"20110630","000909.SZ",2.8075
"20110630","000951.SZ",8.4463
"20110630","000975.SZ",1.0712
"20110630","000988.SZ",8.485
"20110630","000996.SZ",3.6014
"20110630","600058.SH",7.2744
"20110630","601985.SH",8.7451
"20110630","002326.SZ",4.2466
"20110630","002293.SZ",11.1417
"20110630","002291.SZ",3.833
"20110630","300241.SZ",9.9176
"20110630","300136.SZ",5.3713
"20110630","300229.SZ",3.0901
"20110630","002349.SZ",6.4187
"20110630","002621.SZ",15.3267
"20110630","002175.SZ",1.7668
"20110630","002438.SZ",3.1825
"20110630","002088.SZ",4.3695
"20110630","002337.SZ",1.9472
"20110630","002232.SZ",3.8934
"20110630","600249.SH",-0.6505
"20110630","002276.SZ",4.7764
"20110630","002226.SZ",3.7896
"20110630","002352.SZ",3.0858
"20110630","002290.SZ",5.096
"20110630","002516.SZ",4.3736
"20110630","603001.SH",26.0429
"20110630","002368.SZ",5.0915
"20110630","300075.SZ",1.1253
"20110630","300010.SZ",4.1919
"20110630","300061.SZ",2.0322
"20110630","002318.SZ",4.2697
"20110630","300025.SZ",5.386
"20110630","600736.SH",3.656
"20110630","600794.SH",18.4589
"20110630","600809.SH",30.6666
"20110630","600609.SH",6.6871
"20110630","600614.SH",3.3313
"20110630","600634.SH",-1.9464
"20110630","600640.SH",-0.2629
"20110630","600483.SH",2.6201
"20110630","300033.SZ",3.1691
"20110630","002406.SZ",6.6037
"20110630","002466.SZ",2.0647
"20110630","002429.SZ",5.6536
"20110630","600100.SH",1.6169
"20110630","600104.SH",12.3834
"20110630","600161.SH",11.1106
"20110630","600179.SH",-29.1953
"20110630","600182.SH",2.9636
"20110630","600206.SH",0.6571
"20110630","000029.SZ",4.4021
"20110630","002433.SZ",2.126
"20110630","300009.SZ",5.5083
"20110630","002361.SZ",3.8839
"20110630","002340.SZ",4.9173
"20110630","300169.SZ",4.7695
"20110630","002122.SZ",6.2604
"20110630","002136.SZ",9.1739
"20110630","300118.SZ",3.2379
"20110630","002258.SZ",5.5149
"20110630","002402.SZ",3.1103
"20110630","000651.SZ",15.7921
"20110630","000665.SZ",10.4172
"20110630","000686.SZ",2.6074
"20110630","600209.SH",0.4768
"20110630","600517.SH",6.9093
"20110630","600538.SH",-10.4294
"20110630","600522.SH",7.7588
"20110630","600353.SH",0.5359
"20110630","002080.SZ",3.2531
"20110630","002441.SZ",6.0474
"20110630","002353.SZ",7.7131
"20110630","002323.SZ",2.9567
"20110630","300120.SZ",3.272
"20110630","002491.SZ",6.2408
"20110630","300121.SZ",2.5641
"20110630","000609.SZ",18.1924
"20110630","000619.SZ",1.5695
"20110630","000628.SZ",-3.7086
"20110630","000631.SZ",10.3224
"20110630","600998.SH",3.2656
"20110630","000886.SZ",4.3936
"20110630","000966.SZ",-31.4459
"20110630","600108.SH",3.0275
"20110630","600315.SH",13.3758
"20110630","600329.SH",10.7022
"20110630","600360.SH",2.6672
"20110630","002348.SZ",4.9356
"20110630","002330.SZ",2.9545
"20110630","600641.SH",2.8869
"20110630","600655.SH",9.909
"20110630","600676.SH",5.1017
"20110630","002634.SZ",13.0579
"20110630","600805.SH",23.6658
"20110630","600831.SH",5.2152
"20110630","600854.SH",0.1526
"20110630","600866.SH",6.6089
"20110630","002005.SZ",4.289
"20110630","600978.SH",4.023
"20110630","000411.SZ",56.312
"20110630","000523.SZ",1.1663
"20110630","000528.SZ",12.3429
"20110630","000573.SZ",1.5615
"20110630","000611.SZ",1.0217
"20110630","000663.SZ",-3.3852
"20110630","A14689.SZ",6.1442
"20110630","600470.SH",2.9229
"20110630","002166.SZ",-10.4992
"20110630","002284.SZ",5.7646
"20110630","002220.SZ",8.3655
"20110630","600258.SH",5.8928
"20110630","600300.SH",4.2111
"20110630","600332.SH",4.9791
"20110630","600415.SH",5.1019
"20110630","600622.SH",1.2145
"20110630","600630.SH",1.5177
"20110630","002207.SZ",-1.5309
"20110630","000001.SZ",13.2051
"20110630","000028.SZ",14.7632
"20110630","600369.SH",2.9671
"20110630","600666.SH",7.7728
"20110630","600673.SH",7.6142
"20110630","600719.SH",0.4012
"20110630","002431.SZ",6.7313
"20110630","000333.SZ",12.897
"20110630","601099.SH",6.6736
"20110630","600446.SH",4.917
"20110630","600527.SH",5.3352
"20110630","002162.SZ",-7.6547
"20110630","002396.SZ",3.0837
"20110630","002265.SZ",-1.9545
"20110630","300281.SZ",14.9323
"20110630","000766.SZ",2.4256
"20110630","000779.SZ",-2.1161
"20110630","000822.SZ",5.8708
"20110630","002236.SZ",10.6639
"20110630","002344.SZ",10.8001
"20110630","300215.SZ",6.4497
"20110630","000987.SZ",12.9391
"20110630","600055.SH",3.7739
"20110630","600064.SH",3.8328
"20110630","600075.SH",5.4423
"20110630","002640.SZ",15.4099
"20110630","300152.SZ",2.831
"20110630","000953.SZ",3.8454
"20110630","600228.SH",-79.5864
"20110630","600530.SH",2.7264
"20110630","600821.SH",0.4933
"20110630","002358.SZ",5.6285
"20110630","300269.SZ",10.3609
"20110630","002129.SZ",11.4348
"20110630","601139.SH",10.4468
"20110630","002435.SZ",3.0585
"20110630","002494.SZ",3.1582
"20110630","300031.SZ",2.2748
"20110630","002153.SZ",14.7844
"20110630","002341.SZ",6.3411
"20110630","002505.SZ",4.276
"20110630","002382.SZ",1.2505
"20110630","002369.SZ",5.7876
"20110630","300148.SZ",4.3322
"20110630","002622.SZ",7.8606
"20110630","002609.SZ",8.8066
"20110630","002610.SZ",29.9042
"20110630","002592.SZ",15.8143
"20110630","300080.SZ",5.828
"20110630","002119.SZ",3.2013
"20110630","002014.SZ",8.2413
"20110630","002017.SZ",3.1465
"20110630","300004.SZ",4.0736
"20110630","002311.SZ",4.9335
"20110630","002495.SZ",2.6238
"20110630","002477.SZ",8.7935
"20110630","002389.SZ",5.7996
"20110630","600131.SH",5.0978
"20110630","600162.SH",-1.4218
"20110630","002453.SZ",5.4898
"20110630","002167.SZ",5.7055
"20110630","002603.SZ",14.8473
"20110630","002611.SZ",21.254
"20110630","600463.SH",6.3217
"20110630","002332.SZ",5.776
"20110630","002303.SZ",4.7276
"20110630","600387.SH",2.1679
"20110630","600102.SH",3.2748
"20110630","600156.SH",0.369
"20110630","601908.SH",34.9461
"20110630","002094.SZ",4.1714
"20110630","601888.SH",7.8233
"20110630","601877.SH",9.6778
"20110630","A11228.SZ",19.8083
"20110630","002643.SZ",22.9062
"20110630","601800.SH",8.7259
"20110630","002242.SZ",9.6321
"20110630","600540.SH",-3.362
"20110630","600477.SH",3.8527
"20110630","600561.SH",10.5725
"20110630","600478.SH",1.7583
"20110630","300052.SZ",1.1727
"20110630","300021.SZ",3.1096
"20110630","002488.SZ",4.0285
"20110630","300137.SZ",2.1307
"20110630","002339.SZ",1.4158
"20110630","002533.SZ",3.5772
"20110630","002443.SZ",2.3732
"20110630","600063.SH",4.274
"20110630","600066.SH",16.325
"20110630","600113.SH",14.1781
"20110630","600132.SH",6.8111
"20110630","600173.SH",6.5379
"20110630","600227.SH",1.3255
"20110630","600231.SH",6.8331
"20110630","002037.SZ",11.3719
"20110630","002102.SZ",6.7902
"20110630","000058.SZ",2.4
"20110630","000070.SZ",1.6539
"20110630","000419.SZ",5.8255
"20110630","601238.SH",6.5732
"20110630","601669.SH",15.5341
"20110630","300109.SZ",4.1699
"20110630","600833.SH",4.1442
"20110630","300244.SZ",13.8751
"20110630","300125.SZ",3.3529
"20110630","002398.SZ",4.6496
"20110630","300245.SZ",19.8491
"20110630","300085.SZ",1.6277
"20110630","002392.SZ",3.1039
"20110630","002556.SZ",4.3711
"20110630","000961.SZ",8.6695
"20110630","600060.SH",8.855
"20110630","600085.SH",7.8588
"20110630","600090.SH",8.1255
"20110630","600121.SH",2.3241
"20110630","600175.SH",3.3329
"20110630","600319.SH",-0.9648
"20110630","600322.SH",3.2452
"20110630","600391.SH",4.9121
"20110630","002170.SZ",5.1621
"20110630","002244.SZ",3.4595
"20110630","002230.SZ",4.62
"20110630","002469.SZ",3.7286
"20110630","002551.SZ",4.0062
"20110630","002508.SZ",5.7858
"20110630","300100.SZ",8.6643
"20110630","002274.SZ",2.1306
"20110630","002270.SZ",2.9094
"20110630","002195.SZ",10.1435
"20110630","002215.SZ",10.2455
"20110630","002286.SZ",4.0342
"20110630","002322.SZ",1.7301
"20110630","600999.SH",6.1075
"20110630","002082.SZ",9.1468
"20110630","002065.SZ",9.4466
"20110630","002090.SZ",4.0601
"20110630","002436.SZ",4.9844
"20110630","300178.SZ",6.2115
"20110630","002426.SZ",4.0461
"20110630","000410.SZ",6.0924
"20110630","002003.SZ",7.4964
"20110630","002109.SZ",6.6921
"20110630","002104.SZ",7.3922
"20110630","002108.SZ",6.7892
"20110630","002087.SZ",2.6943
"20110630","002527.SZ",4.3854
"20110630","600962.SH",2.1792
"20110630","600084.SH",-1.5551
"20110630","600086.SH",8.8417
"20110630","600130.SH",5.4513
"20110630","300254.SZ",14.6663
"20110630","002110.SZ",5.4342
"20110630","600537.SH",-1.8282
"20110630","600021.SH",3.1728
"20110630","600438.SH",0.907
"20110630","600352.SH",7.3311
"20110630","600017.SH",4.8846
"20110630","600710.SH",9.6251
"20110630","600721.SH",2.4619
"20110630","600877.SH",0.3728
"20110630","600594.SH",10.1375
"20110630","002013.SZ",4.6319
"20110630","002042.SZ",8.9257
"20110630","600864.SH",4.0131
"20110630","600869.SH",13.7006
"20110630","002024.SZ",12.8409
"20110630","002032.SZ",9.277
"20110630","601390.SH",3.6926
"20110630","002111.SZ",6.1732
"20110630","601668.SH",8.2062
"20110630","000935.SZ",7.8399
"20110630","000977.SZ",4.2829
"20110630","000979.SZ",10.1916
"20110630","000989.SZ",4.6701
"20110630","A14255.SH",10.4145
"20110630","000923.SZ",0.6145
"20110630","600087.SH",-6.5483
"20110630","600118.SH",5.354
"20110630","600127.SH",0.667
"20110630","600539.SH",-36.3776
"20110630","600629.SH",4.8933
"20110630","600684.SH",11.5939
"20110630","600801.SH",10.3097
"20110630","002008.SZ",7.4648
"20110630","002418.SZ",3.9869
"20110630","300206.SZ",4.2852
"20110630","600395.SH",13.6174
"20110630","002113.SZ",8.5536
"20110630","002147.SZ",7.6588
"20110630","600716.SH",-1.3922
"20110630","601678.SH",10.8584
"20110630","000918.SZ",0.1838
"20110630","600116.SH",0.4402
"20110630","600157.SH",6.7566
"20110630","600212.SH",1.327
"20110630","600381.SH",17.4024
"20110630","600720.SH",9.1687
"20110630","002351.SZ",3.5703
"20110630","002484.SZ",4.3425
"20110630","600251.SH",14.1665
"20110630","600433.SH",3.5401
"20110630","300114.SZ",3.9516
"20110630","000875.SZ",-0.3343
"20110630","600408.SH",-6.4882
"20110630","600158.SH",2.4149
"20110630","600201.SH",7.3369
"20110630","600255.SH",3.4083
"20110630","600183.SH",9.6017
"20110630","600270.SH",4.3026
"20110630","600282.SH",5.617
"20110630","600346.SH",-5.371
"20110630","601001.SH",6.7883
"20110630","002074.SZ",7.8024
"20110630","002040.SZ",3.7753
"20110630","000025.SZ",0.2862
"20110630","000401.SZ",8.8499
"20110630","000415.SZ",4.8573
"20110630","000417.SZ",16.9718
"20110630","000488.SZ",3.5903
"20110630","600006.SH",4.9757
"20110630","600067.SH",16.1607
"20110630","000503.SZ",1.5089
"20110630","000078.SZ",5.5078
"20110630","000099.SZ",4.0556
"20110630","600210.SH",8.6745
"20110630","600235.SH",0.8398
"20110630","600268.SH",4.7471
"20110630","002467.SZ",4.1375
"20110630","002269.SZ",11.5264
"20110630","002240.SZ",-2.559
"20110630","002544.SZ",4.3344
"20110630","002176.SZ",6.6944
"20110630","601898.SH",6.6227
"20110630","002219.SZ",7.4173
"20110630","600758.SH",4.3657
"20110630","600765.SH",4.1391
"20110630","600886.SH",1.3417
"20110630","002031.SZ",5.0204
"20110630","002343.SZ",3.6881
"20110630","300151.SZ",2.3415
"20110630","601166.SH",12.6646
"20110630","601377.SH",4.5372
"20110630","300006.SZ",8.2782
"20110630","002381.SZ",2.0321
"20110630","600297.SH",0.5269
"20110630","600316.SH",0.29
"20110630","600331.SH",25.6512
"20110630","600359.SH",-11.5843
"20110630","600372.SH",9.3455
"20110630","600500.SH",8.4124
"20110630","002385.SZ",6.9332
